Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Error,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
169,0,72,69,3,0,0,0,78326016,29135660,56348400,128,63194216,,18170904,20648200,22400764,17106148,,10852932,4076856,3189024,11016848,,16316300,12105760,11279672,16646668,,32,32,32,32,,14645484,16826996,16918448,14803288
171,0,73,70,3,0,0,0,79006808,28465072,55683416,128,63816552,,18307704,20759752,22582192,17357160,,10733712,3947440,3011040,10772880,,16199616,11976896,11104132,16402772,,32,32,32,32,,14761128,16949640,17111316,14994468
173,0,74,70,4,0,0,0,79585040,27898244,55121808,128,64343372,,18407776,20906592,22722932,17547740,,10624864,3817228,2870072,10586080,,16092104,11848228,10963616,16217860,,32,32,32,32,,14819296,17107036,17249632,15167408
176,0,75,72,3,0,0,0,80279040,27172536,54402888,128,64960200,,18708512,20920552,23037684,17612292,,10330464,3796944,2534292,10510836,,15801888,11828312,10629184,16143504,,32,32,32,32,,15105664,17111544,17497248,15245744
178,0,76,72,4,0,0,0,80962504,26452984,53689272,128,65639020,,18938968,20982000,23276232,17765304,,10085544,3719324,2293740,10354376,,15557136,11751152,10393276,15987708,,32,32,32,32,,15338460,17159004,17747212,15394344
180,1,77,73,4,0,0,0,81666456,25724104,52964800,128,66216744,,19005760,21281044,23320592,18059060,,10016728,3415960,2230680,10060736,,15489624,11448220,10332784,15694172,,32,32,32,32,,15400328,17410680,17787716,15618020
183,0,78,75,3,0,0,0,82241792,25121152,52366504,128,66784528,,19171776,21441716,23386120,18242180,,9830496,3241200,2170944,9878512,,15304856,11273880,10273940,15513828,,32,32,32,32,,15552920,17584368,17842624,15804616
185,0,79,75,4,0,0,0,83194008,24165356,51297404,128,67659336,,19614924,21485996,23610404,18482684,,9391152,3207252,1937208,9629744,,14865472,11122608,10042868,15266456,,32,32,32,32,,15934624,17622452,18026944,16075316
187,1,80,77,3,0,0,0,83714080,23637296,50771700,128,68166448,,19692620,21588792,23884876,18547792,,9320424,3094052,1658696,9564124,,14794768,11010944,9764944,15201044,,32,32,32,32,,16053544,17672220,18301596,16139088
190,0,81,77,4,0,0,0,84276220,23052200,50187824,128,68635464,,19813084,21894024,24016548,18552564,,9195772,2799056,1508376,9548996,,14670360,10716268,9615268,15185928,,32,32,32,32,,16098068,17950648,18445276,16141472
192,0,82,78,4,0,0,0,85141804,22169460,49312812,128,69394288,,20182916,21966928,24130104,18861856,,8820932,2708788,1403892,9235848,,14296916,10627588,9513200,14875108,,32,32,32,32,,16451112,18020724,18543032,16379420
194,1,83,79,4,0,0,0,85736672,21561116,48706940,128,69950824,,20268996,22200472,24129788,19137416,,8717776,2469312,1401576,8972452,,14193904,10390228,9511080,14611728,,32,32,32,32,,16563896,18187148,18547444,16652336
197,0,84,81,3,0,0,0,86416504,20828192,47980196,128,70604336,,20370844,22504800,24341408,19199452,,8605472,2159260,1178260,8885200,,14085000,10080896,9288292,14526008,,32,32,32,32,,16675144,18487492,18698980,16742720
199,0,85,81,4,0,0,0,87359028,19890908,47049548,128,71468152,,20542344,22654432,24635540,19526712,,8455104,1993720,885780,8556304,,13935572,9916472,8996200,14201304,,32,32,32,32,,16825572,18647660,18989280,17005640
201,1,86,82,4,0,0,0,87923096,19305220,46467212,128,71995920,,20656968,22762200,24805620,19698308,,8336544,1880832,699656,8388188,,13817792,9805692,8810528,14033200,,32,32,32,32,,16884388,18752620,19169428,17189484
204,0,87,84,3,0,0,0,88786804,18424336,45596660,128,72787332,,20964696,22911236,25033384,19877488,,8019440,1730628,476236,8198032,,13505848,9655948,8588564,13846300,,32,32,32,32,,17186944,18900896,19337916,17361576
206,0,88,84,4,0,0,0,89192156,17826656,45006852,128,73357448,,21136340,23062316,25096172,19897328,,7838708,1575168,236756,8176024,,13325136,9503672,8353744,13824300,,32,32,32,32,,17365388,19000180,19614108,17377772
208,1,89,85,4,0,0,0,85215876,17477404,44529904,128,73942204,,21208252,23379992,20395036,20232596,,7791372,1266648,574664,7844720,,13279308,9195924,8559380,13495292,,32,32,32,32,,17433112,19325460,19541880,17641752
211,0,90,87,3,0,0,0,85724680,16946948,44014592,128,74443184,,21364748,23489476,20463736,20406720,,7614316,1148836,512764,7671032,,13104428,9078892,8509248,13322024,,32,32,32,32,,17551080,19439328,19614968,17837808
213,0,91,87,4,0,0,0,86633588,15991672,43069900,128,75243148,,21768136,23716236,20600964,20548252,,7209436,912264,355596,7514376,,12699736,8850672,8352616,13166876,,32,32,32,32,,17926048,19600068,19750224,17966808
215,1,92,88,4,0,0,0,87275432,15259316,42239672,128,75930372,,22035676,23956404,20602092,20681260,,6933660,669632,269436,7386588,,12423988,8608832,8166396,13040456,,32,32,32,32,,18204888,19827272,19783552,18114660
218,0,93,90,3,0,0,0,88059400,14734112,41450280,128,76402160,,22153072,24045408,20812920,21048000,,6814844,606344,311936,7000988,,12306560,8547320,7941280,12655120,,32,32,32,32,,18320072,19950252,19726844,18404992
220,1,94,90,4,0,0,0,88797996,13982676,40701672,128,77119744,,22304720,24291972,20843396,21357908,,6651188,360056,276772,6694660,,12143116,8303256,7906484,12348816,,32,32,32,32,,18428968,20198180,19773648,18718948
223,0,95,91,4,0,0,0,89388140,13522636,40088376,128,77525768,,22566920,24343340,20982024,21495856,,6394696,261892,312456,6553592,,11886720,8179220,7813132,12209304,,32,32,32,32,,18684580,20226700,19741244,18873244
225,0,96,92,4,0,0,0,89810580,13504144,39662740,128,77732156,,22729380,24306056,21240020,21535124,,6233080,495012,259036,6517016,,11725260,8140896,7623844,12172740,,32,32,32,32,,18857964,20216252,19755996,18901944
228,0,97,94,3,0,0,0,90718808,12965796,38727696,128,78203280,,22832260,24436200,21583504,21866844,,6136124,370276,286512,6172884,,11629676,8016984,7252132,11828904,,32,32,32,32,,18959448,20340920,19722404,19180508
