Iteration,Elapsed,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
83,475,50,32,37,0,23917136,12240844,,5403404,4946828,3598816,3066404,6901684,,702560,370624,2665144,8364068,138448
84,481,50,33,37,0,23934536,11994704,,5393068,4918628,3626716,3094440,6901684,,730796,434228,2357260,8333972,138448
85,487,50,34,37,0,23955784,12059988,,5414192,4907476,3632000,3100432,6901684,,712324,523616,2357172,8328428,138448
86,493,50,35,37,0,23972304,12058492,,5391780,4964992,3630324,3083524,6901684,,754448,461656,2357748,8346192,138448
87,499,50,36,37,0,24137936,11978572,,5402352,4984076,3779324,3070500,6901684,,723328,428336,2328616,8359844,138448
88,505,52,35,37,0,24144164,11968236,,5422816,4983588,3773824,3062252,6901684,,688012,439000,2335144,8367632,138448
89,511,52,36,37,0,24167764,14171724,,5447808,4994000,3736192,3088080,6901684,,2935584,428644,2334004,8335044,138448
90,516,52,37,37,0,23973008,15479240,,5261484,4978172,3736748,3094920,6901684,,4203660,473076,2332620,8331436,138448
91,522,52,38,37,0,24178904,15120264,,5103248,4955276,4128988,3089708,6901684,,3889544,532748,2222844,8336680,138448
92,528,52,39,37,0,24273208,14286980,,5179576,4981480,4128932,3081536,6901684,,3074848,506568,2222052,8345064,138448
93,534,52,40,37,0,24480652,13980584,,5216188,4959368,4322240,3081172,6901684,,2721740,547420,2228072,8344904,138448
94,540,52,41,37,0,24322492,14362524,,5248560,5007524,4084520,3080204,6901684,,2429008,484444,2963624,8347000,138448
95,546,52,41,37,0,24315188,13591916,,5236348,4973608,4120204,3083344,6901684,,2117284,550312,2441184,8344688,138448
96,551,52,41,37,0,24360356,13401500,,5226144,5032980,4107632,3091916,6901684,,2079544,484904,2362252,8336352,138448
97,557,52,40,37,0,24514020,13406744,,5247828,4989952,4269460,3105096,6901684,,2055088,623984,2266976,8322248,138448
98,563,52,39,37,0,24471320,13239624,,5210400,5036948,4222708,3099580,6901684,,1885524,559824,2334284,8321544,138448
99,569,52,40,37,0,24619772,12732728,,5295944,5049512,4270820,3101812,6901684,,1445480,564348,2264604,8319848,138448
100,575,52,41,37,0,24561688,13203200,,5279092,5058792,4217736,3104384,6901684,,1463268,556216,2725452,8319816,138448
101,580,52,41,37,0,24892488,12848468,,5237972,5009432,4639492,3103908,6901684,,1503936,654008,2231408,8320668,138448
102,586,52,41,37,0,24896716,12901680,,5242524,5057908,4597624,3096976,6901684,,1500800,616208,2318356,8327868,138448
103,592,52,42,37,0,25267888,12909940,,5249620,5007368,5016240,3092976,6901684,,1491396,740688,2207108,8332300,138448
104,598,52,43,37,0,25514548,12580916,,5269504,5036552,5242804,3064004,6901684,,1265104,693272,2120908,8363184,138448
105,604,52,45,37,0,24242432,16098304,,5284196,5005620,5351324,3062092,5539200,,1173172,769812,2143592,8364548,3647180
106,610,52,46,37,0,24899240,14969540,,5262920,5029892,5128828,3080140,6397460,,1194468,746420,2480896,8345480,2202276
107,615,52,45,37,0,25311424,13553416,,5314080,4956232,5172516,3095280,6773316,,1134644,874952,2140428,8329116,1074276
108,621,52,46,37,0,25279568,13790672,,5299088,4929196,5160804,3084884,6805596,,887684,1889544,2171796,8334332,507316
109,627,52,47,37,0,25466696,12934856,,5341164,4895860,5288280,3082788,6858604,,822192,1414988,2174144,8340088,183444
110,633,52,48,37,0,25852848,12323284,,5377856,4909956,5417008,3084468,7063560,,564260,1017740,2202112,8338716,200456
111,638,52,49,37,0,25885240,12374996,,5401408,4908160,5420260,3083284,7072128,,478212,652944,2386108,8339812,517920
112,644,52,50,37,0,26002112,11812328,,5397492,4919456,5392316,3074108,7218740,,484168,649068,2188536,8349856,140700
113,650,53,51,37,0,25929856,11929484,,5418768,4860304,5371336,3060708,7218740,,443792,782460,2199152,8363380,140700
114,656,56,51,37,0,26189556,11724592,,5461328,4932372,5402860,3063772,7329224,,388088,677556,2153600,8360952,144396
115,662,57,51,37,0,26363624,11838096,,5611864,4927412,5395060,3086184,7343104,,266748,901072,2181320,8337268,151688
116,667,58,50,37,0,26392404,11749448,,5589900,4928544,5435992,3094864,7343104,,277736,871036,2120200,8328788,151688
117,673,58,52,37,0,26359820,11777308,,5504140,4970416,5419680,3123916,7341668,,358564,686300,2293124,8296916,142404
118,679,58,54,37,0,26430096,11699280,,5472704,4956520,5437152,3092940,7470780,,400344,712696,2119188,8325024,142028
119,685,58,54,37,0,26346412,11831620,,5480908,4937312,5355144,3113124,7459924,,379220,771172,2241172,8296204,143852
120,691,62,54,37,0,26492708,11710448,,5476688,4960664,5508632,3114140,7432584,,399708,737884,2133592,8297820,141444
121,697,62,53,37,0,26563116,12281400,,5529016,4929800,5506360,3089704,7508236,,558192,1111536,2141220,8329736,140716
122,702,62,53,37,0,26504816,11935960,,5480912,4912332,5508612,3065804,7537156,,451756,851220,2136868,8355280,140836
123,708,62,53,37,0,26428424,12187876,,5413356,4967840,5460552,3049520,7537156,,505196,762544,2407012,8372288,140836
124,714,62,54,37,0,26488108,12012312,,5412128,4915444,5502648,3063832,7594056,,525684,853800,2135336,8355956,141536
125,720,62,55,37,0,26503072,11992876,,5406488,4980756,5435244,3086528,7594056,,512368,757616,2249780,8331576,141536
126,726,62,56,37,0,26562244,11895492,,5405764,4973584,5482688,3106152,7594056,,519500,760720,2169524,8304212,141536
127,732,62,57,37,0,26639852,11941768,,5410116,4957992,5452036,3117472,7702236,,514752,787476,2206160,8291448,141932
128,738,62,58,37,0,26579520,12334652,,5387468,4873724,5484184,3131908,7702236,,549816,933680,2429840,8279384,141932
129,744,62,59,37,0,26836860,12082888,,5400312,4935532,5453564,3145376,7902076,,481896,813056,2377692,8263896,146348
130,749,62,60,37,0,26857660,11947236,,5372396,4898908,5497480,3153320,7935556,,534476,877116,2139048,8255852,140744
131,755,62,61,37,0,26788748,12071264,,5347284,4884048,5462296,3159564,7935556,,566488,899300,2215664,8249068,140744
132,761,62,61,37,0,26957180,13365396,,5383176,4877388,5584992,3176068,7935556,,1794088,981844,2217720,8231000,140744
133,767,63,61,37,0,27205568,12796688,,5418560,4899312,5780548,3171592,7935556,,1329308,892532,2198244,8235860,140744
134,773,64,60,37,0,27087164,12769004,,5358268,4866396,5758624,3168320,7935556,,950948,980808,2457700,8238804,140744
135,779,64,60,37,0,27183544,12187708,,5338148,4919480,5706576,3165004,8054336,,622304,866576,2313740,8242364,142724
136,784,64,61,37,0,27159832,12274548,,5315408,4807940,5727848,3157320,8151316,,665384,1040124,2183272,8244044,141724
137,790,65,61,37,0,27222844,12152272,,5311608,4877836,5733320,3148764,8151316,,658680,920180,2178180,8253508,141724
138,796,65,61,37,0,27203588,12181568,,5286712,4884348,5734920,3146292,8151316,,683300,922068,2175376,8259100,141724
139,802,65,61,37,0,27196192,12374436,,5245564,4897340,5760968,3141004,8151316,,937212,901136,2129552,8264812,141724
140,808,65,61,37,0,27171876,12355932,,5304108,4853292,5755280,3107880,8151316,,673496,941056,2299348,8300308,141724
141,813,65,61,37,0,27200328,12196356,,5300656,4840556,5757188,3150612,8151316,,681360,984276,2133064,8255932,141724
142,819,65,60,37,0,27133488,12328484,,5293708,4784544,5735060,3168860,8151316,,687960,1087492,2174444,8236864,141724
143,825,65,60,37,0,27154480,14383160,,5306152,4771260,5754916,3170836,8151316,,679500,3189808,2137700,8234428,141724
144,831,65,60,37,0,27174092,14210848,,5302632,4783472,5755540,3181132,8151316,,679080,3029488,2135884,8224672,141724
145,837,65,60,37,0,27393312,13998584,,5285036,4764732,5755824,3189484,8398236,,719008,2795960,2134956,8209936,138724
146,843,65,60,37,0,27205436,14874140,,5145960,4757620,5717124,3186496,8398236,,1722388,2435444,2363416,8214168,138724
