Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
88,1,38,34,4,0,0,67281248,41050132,73377736,5400,63049484,,16700236,16867324,20045904,13667784,,12514600,11165440,8753260,8616832,,20219384,20107648,16547764,16502940,,1988,1988,644,780,,15774288,16811040,15185244,15278912
91,0,39,35,4,0,0,68858776,39453400,71783036,5400,64549908,,17053832,17304640,20317548,14182756,,12136276,10739436,8485248,8092440,,19841072,19681672,16280032,15980260,,1988,1988,644,780,,16132708,17244132,15447348,15725720
93,0,40,35,5,0,0,70204844,38077068,70408748,5400,65849508,,17437396,17541632,20604840,14620976,,11768304,10489028,8176880,7642856,,19474472,19431304,15972032,15530940,,1988,1988,644,780,,16515552,17489252,15667996,16176708
95,1,41,38,3,0,0,71649588,36652016,68986488,5400,67230032,,17816288,17920604,21087744,14824952,,11391432,10118180,7698780,7443624,,19097648,19061764,15494068,15333008,,1988,1988,644,780,,16823332,17864736,16168532,16373432
98,0,42,38,4,0,0,72569304,35672332,68008436,5400,68134220,,18183552,18130016,21337012,14918724,,10996132,9885972,7439932,7350296,,18702400,18829628,15235964,15240444,,1988,1988,644,780,,17199260,18018248,16441332,16475380
100,0,43,40,2,1,0,74205076,34042448,66379724,5400,69771064,,18543692,18662688,21675556,15323140,,10635768,9362676,7098828,6945176,,18342056,18306356,14895844,14835468,,1988,1988,644,780,,17564616,18550848,16777072,16878528
103,0,44,40,2,2,0,75216580,33019180,65357056,5400,70772724,,18831852,18919376,21793724,15671628,,10345212,9093460,6984000,6596508,,18051524,18037152,14781364,14487016,,1988,1988,644,780,,17853680,18816808,16884452,17217784
105,0,45,41,1,3,0,76415056,31791820,64132968,5400,71956060,,19234268,19402052,21970616,15808120,,9930984,8607328,6801472,6452036,,17638892,17552396,14598960,14342720,,1988,1988,644,780,,18255144,19296868,17053604,17350444
107,0,46,42,0,4,0,77108048,31123340,63467324,5400,72668028,,19430268,19517916,22199268,15960596,,9743632,8491912,6583836,6303960,,17451872,17439048,14381652,14194752,,1988,1988,644,780,,18453892,19412924,17295352,17505860
109,1,47,42,0,5,0,77837348,30394344,62738812,5400,73383548,,19443776,19618168,22622156,16153248,,9729292,8393472,6149408,6122172,,17437712,17340612,13947412,14013076,,1988,1988,644,780,,18466348,19512872,17706996,17697332
112,0,48,42,0,6,0,79106084,29136132,61482072,5400,74662492,,19792556,20026092,22813796,16473640,,9387460,7992996,5959992,5795684,,17096572,16940284,13758468,13686748,,1988,1988,644,780,,18812440,19922096,17912908,18015048
114,0,49,42,0,7,0,80175700,28064492,60411840,5400,75712840,,20108424,20375088,22917036,16775152,,9071756,7646816,5863612,5482308,,16781608,16594528,13662228,13373476,,1988,1988,644,780,,19127228,20263836,18003944,18317832
116,1,50,42,0,8,0,81158504,27074524,59424016,5400,76693088,,20475100,20649276,23045524,16988604,,8702444,7369692,5724272,5278116,,16413184,16318360,13523020,13169452,,1988,1988,644,780,,19493772,20539020,18130448,18529848
119,0,51,42,0,9,0,81707356,26544552,58895480,5400,77245660,,20581132,20757792,23371104,16997328,,8611108,7265632,5402576,5265236,,16322096,16214572,13201636,13157176,,1988,1988,644,780,,19600504,20645632,18460864,18538660
121,0,52,42,0,10,0,82863148,25362644,57718908,5400,78392732,,20704000,20980512,23676344,17502292,,8485432,7039228,5086432,4751552,,16196656,15988512,12885716,12648024,,1988,1988,644,780,,19723928,20877148,18747964,19043692
123,0,53,42,0,11,0,83972964,24242988,56601452,5400,79521556,,21256268,21266204,23873360,17577132,,7926104,6752804,4879140,4684940,,15638504,15702896,12678636,12581416,,1988,1988,644,780,,20280368,21162056,18951020,19128112
126,0,54,42,0,12,0,84955312,23270020,55630040,5400,80509932,,21460800,21578000,23978428,17938084,,7716608,6437432,4785572,4330408,,15429500,15388256,12585268,12227016,,1988,1988,644,780,,20489876,21471652,19059944,19488460
128,0,55,42,0,13,0,85623044,22581692,54943496,5400,81154260,,21705844,21787640,24097696,18031864,,7458736,6223032,4672128,4227796,,15172336,15174336,12471980,12124844,,1988,1988,644,780,,20735324,21678684,19162724,19577528
130,0,56,42,0,14,0,86130056,22054372,54416924,5400,81672844,,21716592,21891716,24489856,18031892,,7449160,6117972,4268664,4218576,,15162788,15069548,12068752,12115836,,1988,1988,644,780,,20739616,21783148,19572284,19577796
132,1,57,42,0,15,0,87741200,20452368,52816712,5400,83270132,,22194340,22202628,24802444,18541788,,6972000,5800668,3965824,3713876,,14686336,14752924,11766124,11611328,,1988,1988,644,780,,21216860,22094092,19875152,20084028
135,0,58,42,0,16,0,88617772,19541080,51907232,5400,84138884,,22436056,22509596,24917640,18754480,,6725520,5487972,3849228,3478360,,14440828,14440936,11649592,11375876,,1988,1988,644,780,,21459284,22399972,19984836,20294792
137,0,59,42,0,17,0,89719076,18448352,50815972,5400,85248928,,22738940,22794972,25132164,19053000,,6418160,5205332,3633124,3191736,,14134164,14158548,11433840,11089420,,1988,1988,644,780,,21766036,22684928,20195760,20602204
139,1,60,42,0,18,0,90104836,18066504,50435604,5400,85616520,,22844040,23021412,25176736,19062648,,6315116,4968452,3593816,3189120,,14031376,13922592,11394720,11086916,,1988,1988,644,780,,21870512,22914392,20222988,20608628
