Iteration,Elapsed,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
81,462,53,28,37,0,31099756,13143492,,6778668,4146056,5681944,2331340,12161748,,1698680,252420,327772,10723364,141256
82,468,55,27,37,0,31046820,12439388,,6721860,4137120,5684248,2341844,12161748,,987168,275860,323384,10711720,141256
83,474,55,28,37,0,31704536,12400580,,6771620,4141700,5673820,2338820,12778576,,906620,270164,359212,10713228,151356
84,479,55,29,37,0,31688824,12410076,,6742436,4144860,5680780,2342172,12778576,,935272,266276,350236,10706936,151356
85,485,55,30,37,0,31668316,12430088,,6707784,4151728,5671156,2359072,12778576,,968268,258372,360672,10691420,151356
86,491,55,31,37,0,31697060,12454188,,6695780,4208436,5685712,2328556,12778576,,980744,211080,395740,10715268,151356
87,497,55,32,37,0,31658044,13190280,,6707028,4142872,5701708,2327860,12778576,,767416,1208492,347112,10715904,151356
88,503,56,32,37,0,32149932,12358988,,7150860,4161832,5738084,2320580,12778576,,466188,702708,310756,10727980,151356
89,508,57,32,37,0,32247492,11834176,,7184336,4188060,5735300,2361220,12778576,,282112,388424,326700,10685584,151356
90,514,57,33,37,0,32231644,11782796,,7159492,4196752,5752020,2344804,12778576,,327836,293972,306604,10703028,151356
91,520,57,34,37,0,32170464,11822224,,7155976,4170636,5731112,2334164,12778576,,330308,338676,285764,10716120,151356
92,526,57,35,37,0,32337708,11784460,,7351224,4186488,5669256,2352164,12778576,,279160,352272,304672,10697000,151356
93,532,57,36,37,0,32487480,11621988,,7327292,4221216,5796112,2364284,12778576,,300912,311368,174712,10683640,151356
94,538,58,36,37,0,32580644,11791992,,7595620,4220472,5614748,2371228,12778576,,255036,472952,234104,10678544,151356
95,543,58,37,37,0,32627576,11650820,,7558188,4252884,5664596,2373332,12778576,,293080,348904,181100,10676380,151356
96,549,58,38,37,0,32779684,11553108,,7687428,4270328,5666580,2376772,12778576,,231532,295988,208096,10666136,151356
97,555,58,39,37,0,32833836,11886120,,7814656,4263644,5603704,2373256,12778576,,239320,323616,498356,10673472,151356
98,561,58,40,37,0,32969660,11729148,,7814084,4263496,5723228,2371988,12796864,,237776,363916,307952,10674336,145168
99,567,58,41,37,0,32997680,11850096,,7846992,4265656,5728148,2360020,12796864,,202124,632796,182720,10687288,145168
100,572,58,42,37,0,32884964,12558416,,7688616,4281296,5750604,2367584,12796864,,1129340,365432,239172,10679304,145168
101,578,58,43,37,0,33361704,11574396,,8167128,4282216,5749656,2365840,12796864,,409908,140260,197736,10681324,145168
102,584,58,44,37,0,33654388,11456592,,8482572,4207896,5809748,2357308,12796864,,301344,142572,178492,10689016,145168
103,590,58,45,37,0,33636744,11956556,,8646068,4064528,5778056,2351228,12796864,,342004,170884,603988,10694512,145168
104,596,58,46,37,0,33489100,13073808,,8618664,3952228,5790592,2330752,12796864,,367292,1658616,186220,10716512,145168
105,602,58,47,37,0,33714704,12896668,,8760544,4039312,5788040,2329944,12796864,,325260,1529908,183204,10713128,145168
106,607,58,48,37,0,33863988,12899092,,8967740,4000252,5766528,2332604,12796864,,293644,1525340,225128,10709812,145168
107,613,58,49,37,0,34834632,12697936,,9927448,4053924,5697752,2358644,12796864,,270048,1438940,158908,10684872,145168
108,619,59,49,37,0,30681960,17113108,,10020504,4076532,5799660,2347572,8437692,,232288,1407892,190936,10698016,4583976
109,625,59,50,37,0,31105488,16635896,,10101424,3999716,5787180,2339500,8877668,,210392,1518012,478940,10707224,3721328
