Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
178,0,63,55,4,0,0,36513956,82355284,94794780,7920,34455212,,8355720,9372124,9953556,8832556,,22212208,19932820,19860484,20349772,,24575616,23072436,23175980,23970748,,1980,1980,1980,1980,,8042372,8409856,8711176,9291808
181,0,64,53,4,0,0,37086672,81296460,93741620,7920,35265924,,8565864,9134712,10211828,9174268,,22000372,19714412,19594056,19987620,,24364028,22853900,22910212,23613480,,1980,1980,1980,1980,,8254420,8487544,8938868,9585092
184,0,65,50,5,0,0,35845296,82049960,94493484,7920,34408616,,8551476,9134312,9261660,8897848,,21968792,19708988,20548984,19823196,,24332164,22847644,23865824,23447852,,1980,1980,1980,1980,,8145112,8471380,8042632,9749492
187,0,66,51,3,1,0,36372508,80620648,93066984,7920,35639780,,8943464,8927784,9510748,8990512,,21569620,19475452,19842568,19733008,,23937980,22615104,23158552,23355348,,1980,1980,1980,1980,,8540936,8706476,8560600,9831768
190,0,67,54,5,0,0,36410608,80566812,93014256,7920,35681104,,8682340,9317272,9386556,9024440,,21841884,19490460,19535512,19698956,,24209908,22629584,22851332,23323432,,1980,1980,1980,1980,,8325880,8604824,8878660,9871740
193,0,68,52,4,0,0,38035288,80596308,93054148,7920,35439688,,8625628,10001324,10069804,9338532,,21879116,19642360,19277780,19797052,,24247212,22783660,22596336,23426940,,1980,1980,1980,1980,,8223500,8373408,9130892,9711888
196,0,69,55,3,1,0,38869852,79743396,92203544,7920,36246916,,8958368,10336220,9823656,9751608,,21572516,19313660,19079128,19778092,,23945200,22457004,22395428,23405912,,1980,1980,1980,1980,,8557324,8717468,9302728,9669396
199,0,70,55,5,0,0,39549752,79043876,91517548,7920,36755156,,9081176,10550644,10141724,9776208,,21436080,19107752,18733124,19766920,,23807848,22253420,22060860,23395420,,1980,1980,1980,1980,,8611860,8933592,9542228,9667476
202,1,71,55,6,0,0,39306236,78837472,91314828,7920,36903220,,9349064,10430184,9871864,9655124,,21165008,18752564,19030220,19889680,,23538828,21898884,22359144,23517972,,1980,1980,1980,1980,,8880844,9182168,9318460,9521748
206,0,72,55,5,0,0,40046556,78442392,90932332,7920,37045208,,9142876,10544772,10206044,10152864,,21370956,19050704,18661912,19358820,,23746176,22203184,21993068,22989904,,1980,1980,1980,1980,,8649796,8837260,9585004,9973148
209,0,73,58,5,0,0,40794272,77713688,90214596,7920,37785632,,9492168,10890292,10334384,10077428,,20998328,18687464,18565172,19462724,,23378472,21845744,21895052,23095328,,1980,1980,1980,1980,,8944828,9175968,9716792,9948044
212,0,74,62,4,0,0,41191500,77263640,89772080,7920,38087904,,9384052,11081776,10646508,10079164,,21104848,18506116,18210616,19442060,,23485488,21665040,21545120,23076432,,1980,1980,1980,1980,,8873512,9366644,9954360,9893388
