Iteration,Elapsed,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
116,852,82,10,19,0,70670644,1363348,,13317936,14454132,14172404,14156160,14570012,,774516,138880,139012,172016,138924
117,861,82,10,19,0,70770700,1330076,,13317936,14454132,14172404,14256216,14570012,,774516,138880,139012,138744,138924
118,869,82,10,19,0,70770700,1330076,,13317936,14454132,14172404,14256216,14570012,,774516,138880,139012,138744,138924
119,878,81,12,19,0,70643800,706560,,14263264,14454132,13100176,14256216,14570012,,140440,138880,149572,138744,138924
120,884,81,11,19,0,70785052,773444,,14263264,14454132,13231252,14256216,14580188,,140440,138880,214772,138744,140608
121,891,82,15,19,0,69608560,1020552,,14263264,14037248,13247872,13479988,14580188,,140440,243884,174752,320868,140608
122,896,87,12,19,0,68983496,1234180,,14263264,13978500,13257076,13761168,13723488,,140440,149224,182888,256824,504804
123,902,87,12,19,0,69047756,1193208,,14263264,13978500,13315032,13767472,13723488,,140440,149224,155884,242856,504804
124,908,91,9,19,0,70615624,737268,,14263264,14462556,13315032,14030844,14543928,,140440,139132,155884,163080,138732
125,916,89,11,19,0,70939360,758056,,13849208,14462556,14052824,14030844,14543928,,149300,139132,167812,163080,138732
126,927,89,11,19,0,71169440,765296,,13838816,14462556,14050012,14274128,14543928,,176288,139132,171732,139412,138732
127,934,89,11,19,0,71329172,782392,,13998548,14462556,14050012,14274128,14543928,,193384,139132,171732,139412,138732
128,942,89,12,19,0,71291244,789256,,13960620,14462556,14050012,14274128,14543928,,200248,139132,171732,139412,138732
129,951,89,12,19,0,71297388,788684,,13960620,14464092,14050012,14274128,14548536,,200248,138576,171732,139412,138716
130,960,89,12,19,0,71291172,788208,,13960620,14464092,14050012,14267912,14548536,,200248,138576,171732,138936,138716
131,969,89,12,19,0,71291172,788208,,13960620,14464092,14050012,14267912,14548536,,200248,138576,171732,138936,138716
132,977,89,12,19,0,71291172,788208,,13960620,14464092,14050012,14267912,14548536,,200248,138576,171732,138936,138716
133,986,88,12,19,0,70441660,1242644,,13960620,14464092,14050012,14267912,13699024,,200248,138576,171732,138936,593152
134,995,88,13,19,0,70435456,1180956,,13960620,14464092,14050012,14267912,13692820,,200248,138576,171732,138936,531464
135,1004,88,14,19,0,69296972,2268576,,13960620,14464092,14090160,13086000,13696100,,200248,138576,139192,1268704,521856
136,1012,90,15,19,0,69266560,2286076,,13960620,14407624,14090160,13086000,13722156,,200248,145784,139192,1268704,532148
137,1021,90,15,19,0,70440020,1156200,,13960620,14407624,14090160,14259460,13722156,,200248,145784,139192,138828,532148
138,1030,90,15,19,0,70440020,1156200,,13960620,14407624,14090160,14259460,13722156,,200248,145784,139192,138828,532148
139,1039,90,15,19,0,70440020,1156200,,13960620,14407624,14090160,14259460,13722156,,200248,145784,139192,138828,532148
140,1047,95,18,19,0,69254700,2126428,,13297428,14407624,14090160,14259460,13200028,,708080,145784,139192,138828,994544
