Iteration,Elapsed,WorkUnits,WorkCount,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
195,1562,234,8.98501e+07,188,3,0,0,9539168,25640072,,1127328,890176,3162756,1435136,2923772,,2273468,2996972,6159108,9059772,5150752
196,1571,245,8.88222e+07,189,4,0,0,9539664,25604336,,1127460,890248,3162984,1435212,2923760,,2267576,2992976,6157464,9046124,5140196
197,1581,255,8.82327e+07,192,4,0,0,9540000,25534292,,1127528,890312,3163188,1435176,2923796,,2273092,2983324,6159776,9029824,5088276
198,1591,244,8.463e+07,195,2,0,0,9540456,25470700,,1127508,890312,3163428,1435180,2924028,,2250344,2981724,6141316,9038976,5058340
199,1601,242,7.15731e+07,197,2,0,0,9540820,25475628,,1127536,890308,3163796,1435200,2923980,,2237336,2982068,6140928,9018348,5096948
200,1612,246,8.0097e+07,197,3,0,0,9541108,25456976,,1127544,890332,3164008,1435244,2923980,,2234808,2978048,6122824,9027344,5093952
201,1622,246,9.35416e+07,197,4,0,0,9541628,25450304,,1127544,890460,3164300,1435336,2923988,,2217116,2975664,6135820,9023364,5098340
202,1632,243,7.91619e+07,199,3,0,0,9541920,25402024,,1127684,890380,3164536,1435332,2923988,,2209152,2974952,6112672,9007760,5097488
203,1641,255,8.96666e+07,199,4,0,0,9542336,25393956,,1127680,890496,3164836,1435336,2923988,,2209216,2966428,6128760,9009184,5080368
204,1651,261,9.34743e+07,199,5,0,0,9542520,25372588,,1127692,890456,3165064,1435304,2924004,,2207532,2960616,6105092,9020496,5078852
205,1660,251,8.49556e+07,202,3,0,0,9542960,25326204,,1127688,890484,3165396,1435332,2924060,,2174420,2946936,6109228,9019348,5076272
206,1670,249,8.6542e+07,204,2,0,0,9543288,25320420,,1127816,890464,3165604,1435328,2924076,,2173468,2951504,6102524,9017960,5074964
207,1678,258,6.71355e+07,205,2,0,0,9543504,25316904,,1127820,890532,3165756,1435396,2924000,,2176016,2955948,6100064,9017220,5067656
208,1688,257,8.97973e+07,205,3,0,0,9543968,25303184,,1127924,890572,3165932,1435460,2924080,,2191560,2932212,6108212,9009684,5061516
209,1699,245,7.63454e+07,206,3,0,0,9544300,25347692,,1127908,890604,3166144,1435472,2924172,,2212456,2953944,6115524,9010724,5055044
210,1708,263,8.76117e+07,206,4,0,0,9544748,25313344,,1127888,890612,3166404,1435472,2924372,,2223840,2947104,6080840,9006712,5054848
211,1718,261,8.27566e+07,207,4,0,0,9545036,25299620,,1127896,890604,3166716,1435448,2924372,,2224472,2949884,6097608,8971712,5055944
212,1728,288,9.79186e+07,209,3,0,0,9545420,25236100,,1127880,890584,3167036,1435536,2924384,,2223224,2892164,6096624,8973540,5050548
213,1738,261,9.49513e+07,210,3,0,0,9546064,25229680,,1128124,890684,3167224,1435660,2924372,,2207952,2926460,6087212,8964012,5044044
214,1748,263,7.70672e+07,211,3,0,0,9546032,25228104,,1127912,890684,3167504,1435712,2924220,,2229216,2916464,6085372,8965328,5031724
215,1757,285,8.93305e+07,212,3,0,0,9546288,25201976,,1127908,890700,3167688,1435700,2924292,,2237208,2907120,6087988,8946212,5023448
216,1768,259,8.19405e+07,212,4,0,0,9546840,25226060,,1127912,890812,3168072,1435752,2924292,,2268404,2899488,6081036,8953884,5023248
217,1778,266,8.62877e+07,212,5,0,0,9547088,25218704,,1127972,890812,3168256,1435756,2924292,,2246752,2901804,6092320,8945576,5032252
218,1789,271,9.58616e+07,212,2,0,0,9547476,25183592,,1127972,890824,3168496,1435828,2924356,,2225792,2894300,6095808,8943700,5023992
219,1799,257,8.49235e+07,212,2,0,0,9547880,25181520,,1128012,890860,3168824,1435824,2924360,,2227680,2895968,6082168,8947380,5028324
220,1809,273,8.30944e+07,212,2,0,0,9548128,25160556,,1128080,890848,3168956,1435840,2924404,,2224596,2895020,6083416,8941080,5016444
221,1820,268,8.5983e+07,212,3,0,0,9548740,25138832,,1128068,890848,3169452,1435824,2924548,,2198148,2901364,6070620,8949240,5019460
222,1830,256,9.04827e+07,212,2,0,0,9548916,25124028,,1128084,890868,3169548,1435844,2924572,,2199092,2880216,6068864,8948988,5026868
223,1840,269,9.01197e+07,212,2,0,0,9549424,25076820,,1128104,890924,3169992,1435836,2924568,,2166168,2889116,6066236,8944392,5010908
224,1850,282,9.67798e+07,215,2,0,0,9549796,25048404,,1128132,890928,3170244,1435832,2924660,,2158904,2895736,6070632,8947904,4975228
225,1861,274,9.85069e+07,215,3,0,0,9549944,25024200,,1128188,890932,3170324,1435836,2924664,,2157948,2895240,6049156,8930372,4991484
226,1871,273,8.0095e+07,219,3,0,0,9518824,24960060,,1128192,890932,3139076,1435904,2924720,,2162216,2786960,6093428,8930860,4986596
227,1881,295,1.0302e+08,220,3,0,0,9518920,24973972,,1128188,890996,3139116,1435908,2924712,,2159196,2760736,6156568,8918776,4978696
228,1894,286,8.53762e+07,224,3,0,0,9519196,24904896,,1128208,891152,3139120,1435996,2924720,,2135376,2733908,6162056,8890816,4982740
229,1904,303,1.05285e+08,224,4,0,0,9519276,24962216,,1128336,891124,3139108,1435980,2924728,,2125420,2769124,6165372,8925612,4976688
230,1914,273,8.07498e+07,225,5,0,0,9519404,24978376,,1128380,891124,3139192,1435980,2924728,,2127728,2779280,6164136,8929136,4978096
231,1925,309,9.72009e+07,226,5,0,0,9519468,24895048,,1128356,891132,3139216,1436020,2924744,,2122680,2769416,6106764,8921556,4974632
232,1935,285,8.78015e+07,226,6,0,0,9519564,24915636,,1128436,891132,3139212,1436052,2924732,,2102484,2762548,6158320,8919256,4973028
233,1945,285,9.06344e+07,227,6,0,0,9519864,24842312,,1128444,891292,3139260,1436140,2924728,,2098580,2737852,6152536,8875440,4977904
234,1955,292,1.02983e+08,228,6,0,0,9519984,24827496,,1128512,891320,3139272,1436148,2924732,,2059328,2738232,6151548,8900900,4977488
235,1965,281,9.37055e+07,229,6,0,0,9520100,24817268,,1128536,891296,3139284,1436188,2924796,,2100692,2734208,6124940,8895968,4961460
236,1975,303,9.6575e+07,231,5,0,0,9520136,24799536,,1128524,891300,3139308,1436196,2924808,,2088600,2740200,6131356,8885472,4953908
237,1985,312,1.10511e+08,232,5,0,0,9520172,24797608,,1128524,891296,3139336,1436200,2924816,,2100792,2739060,6116896,8884452,4956408
238,1996,319,9.92891e+07,234,4,0,0,9520220,24747280,,1128560,891276,3139360,1436192,2924832,,2107832,2718512,6110428,8887488,4923020
239,2006,305,1.04352e+08,235,4,0,0,9520464,24770624,,1128600,891340,3139364,1436268,2924892,,2104152,2724060,6113108,8887956,4941348
240,2016,314,1.05084e+08,235,5,0,0,9520504,24672260,,1128584,891348,3139424,1436256,2924892,,2027880,2702632,6109628,8889100,4943020
241,2026,308,1.10669e+08,235,6,0,0,9520616,24612432,,1128564,891416,3139432,1436260,2924944,,1968104,2711144,6107800,8892956,4932428
242,2037,308,9.93956e+07,237,5,0,0,9520760,24613056,,1128620,891420,3139496,1436268,2924956,,2000348,2712312,6101496,8876336,4922564
243,2047,296,9.13348e+07,238,5,0,0,9520904,24579280,,1128680,891432,3139500,1436332,2924960,,2005000,2686792,6086252,8875604,4925632
244,2057,327,1.06808e+08,241,3,0,0,9521180,24523476,,1128696,891640,3139508,1436340,2924996,,1968972,2668904,6098260,8883152,4904188
245,2068,336,1.05192e+08,242,3,0,0,9605288,24677300,,1128800,891636,3139512,1436344,3008996,,1987796,2682428,6094808,8868448,5043820
246,2078,307,9.36389e+07,242,4,0,0,9605604,24660508,,1128792,891640,3139512,1436348,3009312,,1994296,2686280,6095412,8872556,5011964
247,2089,338,1.14307e+08,242,5,0,0,9605352,24638072,,1128792,891636,3139524,1436344,3009056,,1977820,2671936,6073592,8883564,5031160
248,2099,324,9.81861e+07,243,5,0,0,9605456,24538048,,1128804,891644,3139528,1436408,3009072,,1977480,2586032,6085584,8870280,5018672
249,2108,313,1.10928e+08,244,5,0,0,9605636,24485648,,1128792,891660,3139640,1436472,3009072,,1982176,2545000,6077288,8854648,5026536
250,2119,319,1.0093e+08,244,6,0,0,9605796,24486008,,1128804,891648,3139708,1436552,3009084,,1970972,2568384,6084164,8838620,5023868
251,2130,309,9.6901e+07,244,7,0,0,9605776,24448316,,1128804,891648,3139704,1436548,3009072,,1978224,2569920,6045036,8850492,5004644
252,2140,336,1.0573e+08,245,7,0,0,9605940,24446724,,1128800,891652,3139720,1436548,3009220,,1979200,2569448,6037700,8845820,5014556
253,2150,331,1.13537e+08,246,7,0,0,9606092,24413608,,1128800,891660,3139804,1436616,3009212,,1979200,2567944,6024916,8832956,5008592
254,2160,312,1.04917e+08,248,6,0,0,9606156,24388708,,1128800,891708,3139816,1436624,3009208,,1976448,2555232,6026264,8822864,5007900
255,2171,351,1.1752e+08,249,6,0,0,9606384,24371412,,1128876,891792,3139808,1436700,3009208,,1948664,2552808,6036276,8820568,5013096
256,2181,325,1.1447e+08,249,6,0,0,9606488,24328216,,1128880,891860,3139812,1436696,3009240,,1932228,2551516,6016804,8822876,5004792
257,2191,322,1.18516e+08,249,7,0,0,9606588,24324608,,1128880,891880,3139896,1436684,3009248,,1932672,2548748,6015952,8824076,5003160
258,2202,332,1.02163e+08,251,6,0,0,9606728,24296684,,1128924,891880,3139948,1436696,3009280,,1917028,2548432,6032164,8818340,4980720
259,2213,318,9.93405e+07,253,5,0,0,9606872,24273152,,1129020,891888,3139948,1436700,3009316,,1910256,2498904,6040972,8821664,5001356
260,2223,307,9.52023e+07,253,6,0,0,9607116,24206124,,1129112,892028,3139944,1436716,3009316,,1887076,2488076,6050716,8776972,5003284
261,2234,347,1.18211e+08,254,6,0,0,9607348,24238440,,1129104,892008,3139944,1436972,3009320,,1910908,2487964,6051452,8798720,4989396
262,2244,335,1.05866e+08,254,5,0,0,9607484,24214100,,1129120,892024,3139944,1436972,3009424,,1900552,2501528,6032888,8792768,4986364
263,2254,342,1.09322e+08,254,5,0,0,9607632,24233652,,1129160,892000,3140008,1437012,3009452,,1909384,2500728,6037192,8795328,4991020
264,2265,325,1.10961e+08,254,5,0,0,9607676,24169452,,1129180,892024,3140012,1437020,3009440,,1870700,2494676,6035836,8786736,4981504
265,2276,348,1.08454e+08,255,5,0,0,9607772,24146052,,1129180,892092,3140008,1437036,3009456,,1874352,2493772,6028928,8784768,4964232
266,2286,345,1.06272e+08,255,6,0,0,9607684,24124336,,1129192,892084,3140076,1436876,3009456,,1865832,2491636,6027124,8778104,4961640
267,2297,321,9.02218e+07,257,4,0,0,9607708,24146040,,1129200,892092,3140080,1436876,3009460,,1865744,2486900,6024032,8790948,4978416
268,2307,356,1.15842e+08,258,5,0,0,9607888,24138948,,1129276,892100,3140100,1436944,3009468,,1863712,2486148,6018940,8784160,4985988
269,2318,341,1.02631e+08,259,5,0,0,9607884,24093172,,1129276,892084,3140136,1436948,3009440,,1842192,2489100,6011296,8789896,4960688
270,2329,353,1.11504e+08,261,6,0,0,9608076,24018256,,1129392,892096,3140184,1436940,3009464,,1837784,2478524,6012416,8783736,4905796
271,2340,357,1.13145e+08,263,6,0,0,9608256,23976472,,1129416,892120,3140188,1437012,3009520,,1835244,2436376,5988980,8781992,4933880
272,2351,351,1.09577e+08,264,7,0,0,9608416,23969348,,1129408,892172,3140248,1437012,3009576,,1841404,2436136,5990424,8781088,4920296
273,2361,343,1.09524e+08,266,6,0,0,9608552,23956084,,1129416,892252,3140232,1437020,3009632,,1836872,2429768,5998464,8769288,4921692
274,2372,356,1.10839e+08,269,5,0,0,9608940,23928032,,1129408,892400,3140300,1437120,3009712,,1834096,2427692,5991936,8775052,4899256
275,2382,374,1.08881e+08,270,5,0,0,9608920,23927164,,1129408,892408,3140292,1437076,3009736,,1836176,2420632,5996612,8764868,4908876
276,2392,378,1.19919e+08,270,6,0,0,9609120,23916720,,1129528,892404,3140292,1437092,3009804,,1808864,2422044,5996212,8768924,4920676
277,2402,364,1.26417e+08,270,7,0,0,9609200,23922176,,1129556,892400,3140304,1437120,3009820,,1820104,2417572,5990872,8771612,4922016
278,2412,376,1.09209e+08,271,7,0,0,9609316,23887676,,1129556,892408,3140376,1437116,3009860,,1815088,2409476,5973168,8772364,4917580
279,2423,358,1.08374e+08,273,6,0,0,9609392,23821256,,1129560,892484,3140320,1437136,3009892,,1787240,2414832,5968660,8730424,4920100
280,2434,352,1.06976e+08,273,7,0,0,9609496,23845364,,1129572,892488,3140396,1437164,3009876,,1795688,2427244,5960048,8741268,4921116
281,2445,372,1.18596e+08,275,6,0,0,9609800,23831928,,1129712,892476,3140404,1437328,3009880,,1793988,2474408,5953736,8700384,4909412
282,2455,393,1.15589e+08,275,7,0,0,9609624,23886916,,1129700,892468,3140476,1437112,3009868,,1800472,2471692,5959740,8741076,4913936
283,2465,395,1.25069e+08,277,6,0,0,9609964,23806744,,1129704,892488,3140464,1437412,3009896,,1775796,2451212,5964604,8707004,4908128
284,2475,374,1.08357e+08,277,7,0,0,9610004,23821012,,1129692,892488,3140532,1437392,3009900,,1789792,2458412,5961964,8721088,4889756
285,2487,385,9.74343e+07,277,8,0,0,9610040,23919064,,1129712,892468,3140524,1437388,3009948,,1860608,2464352,5959844,8729960,4904300
286,2496,370,1.2539e+08,278,8,0,0,9610152,23877312,,1129700,892560,3140540,1437404,3009948,,1857792,2462384,5944920,8711716,4900500
287,2507,370,1.1336e+08,278,9,0,0,9610288,23895132,,1129776,892556,3140540,1437448,3009968,,1859208,2459028,5947504,8728008,4901384
288,2518,364,1.07915e+08,279,9,0,0,9610392,23892684,,1129800,892568,3140620,1437444,3009960,,1864272,2452292,5940792,8732792,4902536
289,2529,384,1.40207e+08,280,9,0,0,9610452,23766100,,1129780,892564,3140628,1437444,3010036,,1833068,2431648,5907528,8720060,4873796
290,2539,367,1.03023e+08,281,9,0,0,9610660,23758924,,1129784,892624,3140696,1437444,3010112,,1821636,2438188,5922196,8714660,4862244
291,2551,409,1.25797e+08,282,9,0,0,9610768,23704676,,1129860,892640,3140692,1437448,3010128,,1800728,2433660,5907736,8715004,4847548
292,2561,400,1.21562e+08,284,8,0,0,9610884,23700600,,1129932,892640,3140688,1437460,3010164,,1803584,2427660,5912356,8701584,4855416
293,2571,380,1.2146e+08,284,9,0,0,9611084,23700608,,1129920,892704,3140688,1437452,3010320,,1809512,2427332,5912244,8719912,4831608
294,2582,417,1.23988e+08,285,9,0,0,9611196,23669192,,1129924,892712,3140692,1437556,3010312,,1808724,2417860,5908056,8686276,4848276
295,2594,394,1.24464e+08,287,8,0,0,9611284,23625224,,1129916,892712,3140760,1437580,3010316,,1791428,2412508,5904364,8686244,4830680
296,2604,409,1.23466e+08,288,8,0,0,9611492,23544604,,1130028,892744,3140824,1437576,3010320,,1750252,2367544,5897412,8693504,4835892
297,2613,398,1.21179e+08,291,6,0,0,9611644,23553664,,1130124,892820,3140836,1437552,3010312,,1766312,2398400,5880168,8674568,4834216
298,2623,403,1.22958e+08,292,6,0,0,9611720,23513536,,1130124,892832,3140832,1437636,3010296,,1767608,2386512,5881280,8676324,4801812
299,2634,408,1.20597e+08,293,6,0,0,9611820,23543588,,1130116,892864,3140848,1437668,3010324,,1771484,2388456,5885928,8674188,4823532
300,2645,421,1.07614e+08,294,6,0,0,9611980,23481984,,1130120,892860,3141004,1437664,3010332,,1771612,2354312,5852660,8677816,4825584
301,2655,400,1.19197e+08,295,6,0,0,9612100,23419152,,1130108,893012,3140976,1437684,3010320,,1772068,2324584,5849824,8648268,4824408
302,2665,421,1.22198e+08,295,7,0,0,9612268,23430328,,1130148,892988,3140980,1437800,3010352,,1769188,2338000,5851148,8663668,4808324
303,2674,413,1.28691e+08,296,7,0,0,9612400,23346980,,1130140,893012,3140980,1437820,3010448,,1763080,2311692,5856584,8651580,4764044
304,2683,388,1.16954e+08,296,8,0,0,9612336,23212128,,1130136,893000,3140984,1437804,3010412,,1675436,2203652,5856944,8661076,4815020
305,2694,413,1.34311e+08,296,9,0,0,9612588,23045104,,1130204,893044,3141128,1437800,3010412,,1580476,2183020,5804196,8657812,4819600
306,2704,400,1.13486e+08,297,9,0,0,9612716,22944816,,1130256,893176,3141060,1437804,3010420,,1575100,2049204,5856384,8658952,4805176
307,2716,435,1.28127e+08,299,8,0,0,9612892,23849556,,1130336,893164,3141084,1437812,3010496,,2015860,2544764,5834208,8660216,4794508
308,2727,432,1.28373e+08,299,9,0,0,9613004,23840560,,1130344,893160,3141120,1437868,3010512,,2022480,2548316,5836848,8658760,4774156
309,2738,417,1.15895e+08,300,9,0,0,9613092,23798504,,1130336,893152,3141116,1437880,3010608,,2022884,2511064,5838536,8634432,4791588
310,2747,429,1.21825e+08,301,9,0,0,9613268,23824068,,1130336,893160,3141128,1437952,3010692,,2017804,2555932,5834188,8650116,4766028
311,2759,421,1.22747e+08,302,9,0,0,9613352,23815892,,1130336,893240,3141140,1437940,3010696,,2008492,2565984,5817356,8653496,4770564
312,2769,425,1.18193e+08,303,9,0,0,9613480,23707532,,1130472,893236,3141144,1437932,3010696,,1968936,2563924,5822092,8578832,4773748
313,2778,394,1.18361e+08,303,10,0,0,9613728,23811720,,1130492,893236,3141212,1438088,3010700,,2036284,2554524,5815528,8637296,4768088
314,2790,399,1.25514e+08,303,11,0,0,9613876,23830708,,1130488,893308,3141212,1438104,3010764,,2090616,2542524,5812036,8621108,4764424
315,2799,436,1.24319e+08,305,10,0,0,9613948,23823412,,1130484,893316,3141220,1438168,3010760,,2099124,2526192,5806320,8627220,4764556
316,2810,393,1.13235e+08,306,10,0,0,9614040,23802404,,1130524,893316,3141276,1438164,3010760,,2085036,2532224,5798852,8626992,4759300
317,2821,447,1.21384e+08,308,9,0,0,9614232,23770640,,1130640,893364,3141292,1438156,3010780,,2071164,2529112,5790624,8630256,4749484
318,2831,425,1.17849e+08,308,10,0,0,9614636,23756360,,1130636,893392,3141316,1438244,3011048,,2098364,2522988,5775496,8608820,4750692
319,2841,416,1.19757e+08,309,10,0,0,9614472,23737168,,1130640,893392,3141348,1438240,3010852,,2095848,2522280,5771132,8613964,4733944
320,2851,431,1.2525e+08,310,10,0,0,9614560,23699116,,1130648,893400,3141356,1438308,3010848,,2061708,2517480,5776932,8608360,4734636
321,2862,430,1.21085e+08,312,9,0,0,9614792,23633744,,1130716,893396,3141492,1438316,3010872,,2053780,2515872,5753936,8607856,4702300
322,2872,430,1.24593e+08,313,9,0,0,9615016,23631852,,1130808,893460,3141512,1438304,3010932,,2030760,2514508,5756580,8612348,4717656
323,2881,427,1.31057e+08,313,10,0,0,9615348,23606076,,1130856,893460,3141560,1438540,3010932,,2039232,2515924,5750672,8579644,4720604
324,2891,424,1.20353e+08,316,8,0,0,9615208,23503016,,1130852,893468,3141576,1438292,3011020,,2044916,2429016,5746960,8578708,4703416
325,2900,464,1.29738e+08,317,8,0,0,9615376,23528780,,1130880,893544,3141564,1438324,3011064,,2038416,2442100,5746816,8591556,4709892
326,2911,451,1.32328e+08,317,9,0,0,9615480,23504936,,1130952,893520,3141624,1438324,3011060,,2022900,2470284,5696432,8598748,4716572
327,2921,409,1.11414e+08,318,9,0,0,9615540,23516928,,1130960,893632,3141576,1438312,3011060,,2027700,2440980,5744740,8593348,4710160
328,2932,429,1.2939e+08,320,8,0,0,9615980,23504392,,1131036,893880,3141604,1438400,3011060,,2005564,2462620,5726564,8600208,4709436
329,2942,448,1.27776e+08,321,8,0,0,9616032,23463816,,1131024,893888,3141592,1438460,3011068,,1987836,2457104,5731892,8572228,4714756
330,2952,482,1.37771e+08,323,7,0,0,9615932,23437340,,1131092,893700,3141580,1438488,3011072,,2008752,2435908,5726108,8570868,4695704
331,2963,483,1.29992e+08,323,8,0,0,9616032,23506032,,1131080,893700,3141608,1438492,3011152,,2031860,2511592,5721356,8547308,4693916
332,2973,454,1.34846e+08,323,9,0,0,9616136,23522932,,1131076,893708,3141648,1438556,3011148,,2036472,2509640,5719804,8558992,4698024
333,2983,461,1.1566e+08,323,10,0,0,9616472,23486088,,1131088,894040,3141652,1438548,3011144,,2004680,2497932,5720528,8573428,4689520
334,2993,452,1.09409e+08,324,10,0,0,9616616,23482396,,1131152,894044,3141672,1438620,3011128,,2013168,2498872,5717348,8562416,4690592
335,3005,449,1.15099e+08,324,11,0,0,9616600,23458136,,1131196,893920,3141648,1438616,3011220,,1997760,2492232,5727040,8561760,4679344
336,3017,435,1.11002e+08,325,11,0,0,9616656,23418720,,1131232,893928,3141656,1438632,3011208,,2004388,2464508,5720188,8544972,4684664
337,3026,493,1.36457e+08,326,11,0,0,9616860,23343584,,1131272,894072,3141664,1438636,3011216,,1982776,2425716,5699596,8546952,4688544
338,3036,492,1.49501e+08,327,11,0,0,9616848,23342068,,1131288,894056,3141660,1438628,3011216,,1944616,2465412,5707168,8537672,4687200
339,3046,483,1.32107e+08,328,11,0,0,9617140,23280548,,1131448,894032,3141664,1438768,3011228,,1935184,2430976,5707396,8539180,4667812
340,3056,454,1.28152e+08,328,12,0,0,9617316,23261360,,1131456,894132,3141688,1438764,3011276,,1942076,2468868,5689324,8535328,4625764
341,3067,459,1.42153e+08,331,10,0,0,9617344,23292152,,1131512,894148,3141680,1438776,3011228,,1917908,2478376,5690548,8535440,4669880
342,3076,442,1.22255e+08,332,10,0,0,9617464,23247796,,1131512,894204,3141676,1438836,3011236,,1899512,2474688,5683960,8512052,4677584
343,3087,458,1.23032e+08,333,10,0,0,9617656,23225524,,1131632,894264,3141700,1438832,3011228,,1874476,2469024,5688028,8516372,4677624
344,3096,473,1.33563e+08,333,11,0,0,9617784,23168144,,1131772,894292,3141664,1438832,3011224,,1834100,2458100,5704856,8492588,4678500
345,3107,441,1.19251e+08,334,11,0,0,9618088,23203656,,1131732,894288,3141668,1439140,3011260,,1884980,2415952,5716880,8511380,4674464
346,3117,469,1.0316e+08,335,10,0,0,9617912,23156856,,1131732,894348,3141712,1438880,3011240,,1866092,2428524,5697776,8489244,4675220
347,3127,500,1.40452e+08,336,10,0,0,9618016,23154152,,1131800,894364,3141676,1438948,3011228,,1863008,2410820,5700076,8501032,4679216
348,3137,480,1.21732e+08,337,11,0,0,9618240,23076480,,1131832,894500,3141676,1438992,3011240,,1827376,2380672,5709680,8481296,4677456
349,3146,453,1.23313e+08,337,12,0,0,9618304,23083092,,1131880,894500,3141684,1439012,3011228,,1834088,2402892,5703792,8463596,4678724
350,3156,462,1.28147e+08,338,9,0,0,9618460,22991696,,1131872,894604,3141680,1439068,3011236,,1820056,2308320,5706248,8479056,4678016
351,3167,488,1.36036e+08,338,9,0,0,9618596,22999664,,1131888,894648,3141676,1439128,3011256,,1834288,2315652,5704664,8472844,4672216
352,3176,493,1.30456e+08,340,8,0,0,9618636,22988724,,1131920,894624,3141700,1439148,3011244,,1837632,2298704,5699776,8476972,4675640
353,3186,471,1.31231e+08,341,9,0,0,9618740,22944024,,1131916,894664,3141684,1439160,3011316,,1834272,2283780,5691668,8466160,4668144
354,3196,431,1.21961e+08,341,10,0,0,9618892,22921616,,1131916,894728,3141700,1439156,3011392,,1833660,2283168,5690668,8465092,4649028
355,3206,456,1.21864e+08,342,11,0,0,9618980,22885396,,1132004,894736,3141696,1439160,3011384,,1838208,2250136,5690556,8453588,4652908
356,3216,499,1.31696e+08,343,11,0,0,9619036,22893316,,1131988,894776,3141688,1439204,3011380,,1833816,2269712,5688644,8448392,4652752
357,3228,472,1.11985e+08,345,12,0,0,9619500,22825580,,1132124,894772,3141688,1439164,3011752,,1807204,2279700,5681096,8436264,4621316
358,3238,475,1.31746e+08,348,10,0,0,9619316,22799920,,1131952,894828,3141700,1439296,3011540,,1825312,2225820,5681476,8451324,4615988
359,3248,485,1.39059e+08,348,11,0,0,9619584,22764944,,1131956,895080,3141704,1439300,3011544,,1831728,2207040,5679480,8422152,4624544
360,3258,513,1.34034e+08,350,10,0,0,9619892,22788300,,1132032,895044,3141760,1439432,3011624,,1829596,2259240,5674844,8416900,4607720
361,3268,515,1.51631e+08,350,11,0,0,9620352,22759068,,1132044,895060,3141764,1439488,3011996,,1824568,2255588,5670560,8423092,4585260
362,3277,511,1.35522e+08,350,12,0,0,9620072,22756048,,1132084,895036,3141764,1439496,3011692,,1808988,2254544,5668796,8407288,4616432
363,3287,505,1.31999e+08,350,13,0,0,9620148,22752344,,1132080,895040,3141796,1439548,3011684,,1808956,2249740,5662488,8417500,4613660
364,3296,480,1.17572e+08,351,11,0,0,9620216,22717616,,1132076,895036,3141912,1439512,3011680,,1794756,2246236,5654572,8403564,4618488
365,3306,480,1.32975e+08,351,10,0,0,9620636,22684300,,1132196,895116,3142132,1439516,3011676,,1769516,2228684,5657352,8414320,4614428
366,3316,472,1.2698e+08,351,10,0,0,9620496,22638100,,1132212,895120,3141964,1439516,3011684,,1767832,2231480,5650568,8375152,4613068
367,3326,483,1.38028e+08,351,10,0,0,9620608,22632648,,1132308,895128,3142000,1439496,3011676,,1760124,2231320,5630256,8419588,4591360
368,3335,481,1.18207e+08,351,11,0,0,9620712,22608936,,1132320,895128,3141988,1439512,3011764,,1766628,2228708,5627432,8391212,4594956
369,3345,477,1.31563e+08,353,10,0,0,9620856,22510264,,1132328,895140,3141992,1439612,3011784,,1722368,2216000,5628348,8402804,4540744
370,3355,479,1.3705e+08,355,10,0,0,9620872,22525460,,1132328,895100,3142004,1439580,3011860,,1751840,2212128,5607924,8409912,4543656
371,3365,502,1.44164e+08,356,11,0,0,9621140,22503416,,1132440,895212,3141992,1439548,3011948,,1738656,2201028,5618220,8413944,4531568
372,3375,512,1.38564e+08,357,12,0,0,9621172,22513064,,1132424,895204,3142028,1439580,3011936,,1781408,2201764,5608172,8393368,4528352
373,3385,501,1.21565e+08,359,12,0,0,9621276,22474600,,1132400,895200,3142068,1439600,3012008,,1804952,2199788,5590316,8343216,4536328
374,3395,463,1.20831e+08,359,13,0,0,9621316,22484752,,1132416,895208,3142072,1439632,3011988,,1799332,2194348,5583512,8385752,4521808
375,3405,547,1.55353e+08,361,13,0,0,9621508,22430184,,1132428,895212,3142136,1439668,3012064,,1789276,2169952,5588256,8352760,4529940
376,3416,500,1.15469e+08,362,13,0,0,9621620,22463164,,1132404,895280,3142148,1439732,3012056,,1783332,2166140,5588040,8371880,4553772
377,3426,490,1.22537e+08,362,14,0,0,9621816,22417912,,1132520,895312,3142132,1439756,3012096,,1781104,2178516,5588360,8359356,4510576
378,3436,526,1.34757e+08,364,13,0,0,9621900,22339536,,1132572,895280,3142132,1439828,3012088,,1742212,2162288,5588520,8352656,4493860
379,3446,482,1.1982e+08,366,13,0,0,9621924,22385596,,1132600,895284,3142132,1439792,3012116,,1764312,2156824,5586220,8364680,4513560
380,3456,490,1.29437e+08,369,11,0,0,9622336,22328484,,1132680,895364,3142368,1439860,3012064,,1755772,2144080,5559376,8352292,4516964
381,3466,506,1.43044e+08,369,12,0,0,9622232,22238764,,1132660,895440,3142152,1439872,3012108,,1698868,2127492,5568036,8326216,4518152
382,3475,537,1.46337e+08,371,11,0,0,9622320,22244988,,1132672,895484,3142232,1439872,3012060,,1703396,2129080,5555812,8336160,4520540
383,3485,521,1.41213e+08,371,12,0,0,9622552,22247608,,1132760,895512,3142284,1439932,3012064,,1671548,2155616,5569828,8332748,4517868
384,3494,511,1.49168e+08,371,13,0,0,9622684,22230716,,1132796,895532,3142288,1439932,3012136,,1676384,2146936,5562800,8334536,4510060
385,3504,517,1.33739e+08,371,13,0,0,9622828,22243708,,1132840,895512,3142348,1440008,3012120,,1681196,2155024,5557332,8328280,4521876
386,3514,525,1.52419e+08,372,13,0,0,9623104,22166360,,1132836,895520,3142608,1440012,3012128,,1677972,2140588,5494024,8333696,4520080
387,3523,544,1.38716e+08,377,9,0,0,9623548,22127976,,1132852,895720,3142764,1440012,3012200,,1673500,2150620,5475528,8321676,4506652
