Iteration,Elapsed,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
99,654,47,30,37,0,57135132,14378232,,12415832,14184824,15157056,1674760,13702660,,1413156,139156,138460,12531032,156428
100,675,53,30,37,0,57154188,14369568,,12417560,14184824,15164368,1684776,13702660,,1409872,139156,140260,12523852,156428
101,683,54,32,37,0,58743480,13102904,,14094244,14184824,15068196,1693556,13702660,,147176,139156,145448,12514696,156428
102,691,54,32,37,0,57982432,13136820,,14094244,14184824,14311388,1689316,13702660,,147176,139156,175392,12518668,156428
103,697,54,33,37,0,58686596,13134592,,14094244,14184824,15027696,1677172,13702660,,147176,139156,161268,12530564,156428
104,702,56,33,37,0,57517236,14134732,,12920404,14184824,15027696,1681652,13702660,,1159792,139156,161268,12518088,156428
105,712,58,32,37,0,57258136,14275640,,12920404,14184824,14767400,1682848,13702660,,1159792,139156,299392,12520872,156428
106,718,57,33,37,0,57270284,14263164,,12920404,14184824,14767400,1694996,13702660,,1159792,139156,299392,12508396,156428
107,730,56,34,37,0,56317724,14998804,,12920404,14184824,15035460,1714028,12463008,,1159792,139156,138820,12479308,1081728
108,750,58,34,37,0,56304144,15040924,,12920404,14184824,15048676,1685560,12464680,,1159792,139156,143800,12514952,1083224
109,759,57,36,37,0,56403840,14937164,,12920404,14184824,15049828,1707628,12541156,,1159792,139156,140020,12483916,1014280
110,768,59,37,37,0,56149452,15193688,,12578364,14184824,14909132,1716740,12760392,,1633600,139156,153244,12478812,788876
111,776,64,35,37,0,57754248,13232984,,13531096,14184824,14558964,1716936,13762428,,266784,139156,171120,12478024,177900
112,782,63,36,37,0,58180140,13724060,,13821948,14184824,14285380,1718420,14169568,,151364,139156,797220,12477516,158804
113,788,63,37,37,0,58148216,13468292,,13826792,14184824,14246816,1720216,14169568,,165448,139156,530192,12474692,158804
114,793,62,38,37,0,58534580,13233308,,13973796,14184824,14488084,1718308,14169568,,167280,139156,290868,12477200,158804
115,799,62,39,37,0,59022560,13132884,,13962768,14184824,14991944,1713456,14169568,,185828,139156,167920,12481176,158804
116,805,61,40,37,0,58622992,13075224,,14075488,14184824,14480668,1712444,14169568,,139280,139156,155964,12482020,158804
117,813,60,40,37,0,58674096,13432804,,14075488,14184824,14526296,1717920,14169568,,139280,139156,527028,12468536,158804
118,824,59,41,37,0,59010308,13052140,,14075488,14184824,14848004,1732424,14169568,,139280,139156,158272,12456628,158804
119,830,59,41,37,0,59161732,13046180,,14075488,14184824,15003972,1727880,14169568,,139280,139156,147496,12461444,158804
120,836,59,42,37,0,59173444,13042536,,14075488,14184824,15020416,1723148,14169568,,139280,139156,138804,12466492,158804
121,858,64,42,37,0,56951792,14073152,,12864584,14184824,14999740,1730476,13172168,,1179428,139156,142992,12459288,152288
122,864,64,43,37,0,57413224,14035708,,12864584,14184824,15020932,1752420,13590464,,1179428,139156,139672,12428080,149372
123,876,66,40,37,0,58801696,13054876,,13950180,14184824,15020932,1742804,13902956,,185504,139156,139672,12442456,148088
124,882,65,41,37,0,58640852,13108936,,13937892,14184824,14838680,1745376,13934080,,178180,139156,188888,12439364,163348
125,888,67,41,37,0,58290604,13493436,,14038976,14184824,14205048,1742248,14119508,,143996,139156,602944,12442816,164524
126,894,68,40,37,0,58703360,13421624,,14038976,14184824,14609696,1753956,14115908,,143996,139156,514552,12430388,193532
127,900,67,40,37,0,58702516,13427416,,14040680,14184824,14609696,1751408,14115908,,147280,139156,514552,12432896,193532
128,906,66,40,37,0,58623916,13484024,,14040680,14184824,14478660,1751608,14168144,,147280,139156,625940,12433016,138632
129,916,65,40,37,0,59146152,13007936,,14040680,14184824,15011004,1741500,14168144,,147280,139156,139556,12443312,138632
130,924,65,40,37,0,59152504,12994116,,14040680,14184824,15011004,1747852,14168144,,147280,139156,139556,12429492,138632
131,937,65,41,37,0,59166716,12985588,,14040680,14184824,15012884,1760184,14168144,,147280,139156,139088,12421432,138632
132,943,63,43,37,0,58496472,13564272,,14040680,14184824,14339752,1763072,14168144,,147280,139156,721200,12418004,138632
133,950,63,44,37,0,58293448,13805184,,14040680,14184824,14135840,1763960,14168144,,147280,139156,962384,12417732,138632
134,956,61,47,37,0,57759180,14222528,,12785136,14184824,14863496,1757580,14168144,,1352028,139156,167592,12425120,138632
135,963,61,48,37,0,57975804,13670828,,12976908,14184824,14863496,1782432,14168144,,827668,139156,167592,12397780,138632
136,972,64,47,37,0,57162256,14164424,,13764904,14184824,13269448,1774936,14168144,,231532,139156,1259992,12395112,138632
137,978,64,47,37,0,57429356,13882640,,13764904,14184824,13527824,1783660,14168144,,231532,139156,987008,12386312,138632
138,984,63,48,37,0,56724344,14886100,,13764904,14184824,14651596,1773676,12349344,,231532,139156,188436,12399868,1927108
139,990,66,45,37,0,58396376,13091664,,13764904,14184824,15008380,1770784,13667484,,231532,139156,138296,12403380,179300
140,1000,69,47,37,0,58383320,13181832,,13764904,14184824,14669420,1769644,13994528,,231532,139156,235572,12404232,171340
141,1006,71,47,37,0,58573636,13112284,,13764904,14184824,14858468,1770912,13994528,,231532,139156,166644,12403612,171340
142,1012,72,45,37,0,58557960,13122256,,13764904,14184824,14847704,1766000,13994528,,231532,139156,171132,12409096,171340
143,1020,72,46,37,0,58393696,13072216,,13818188,14184824,14623140,1773016,13994528,,187128,139156,173144,12401448,171340
144,1026,74,45,37,0,57738344,13677680,,13816660,14184824,13778128,1806196,14152536,,168988,139156,862520,12367448,139568
145,1031,76,45,37,0,58175632,13611568,,13816660,14184824,14198960,1822652,14152536,,168988,139156,822876,12340980,139568
146,1039,75,45,37,0,57991572,13818456,,13816660,14184824,14028620,1808932,14152536,,168988,139156,1011504,12359240,139568
147,1046,75,45,37,0,57999208,13801784,,13816660,14184824,14014280,1830908,14152536,,168988,139156,1024848,12329224,139568
148,1054,73,46,37,0,58920516,12951504,,13816660,14184824,14972156,1794340,14152536,,168988,139156,138748,12365044,139568
149,1061,73,46,37,0,58917172,12960568,,13816660,14184824,14972156,1790996,14152536,,168988,139156,138748,12374108,139568
150,1069,74,42,37,0,57572328,13903260,,13258232,14045096,14295260,1821204,14152536,,808948,165420,445700,12343624,139568
151,1076,74,42,37,0,58166292,13586840,,13258232,13981412,14961316,1812796,14152536,,808948,146292,139428,12352604,139568
152,1083,71,45,37,0,58168476,13577728,,13258232,13998212,14940432,1819064,14152536,,808948,150320,141688,12337204,139568
153,1096,70,49,37,0,58133888,13619796,,13258232,14015924,14891964,1815232,14152536,,808948,177484,147980,12345816,139568
154,1102,70,49,37,0,57556716,13607184,,13258232,14177136,14929428,1813960,13377960,,808948,140136,142660,12347916,167524
155,1108,70,49,37,0,57153524,13995216,,13258232,14177136,14561088,1831648,13325420,,808948,140136,464956,12330536,250640
156,1115,71,48,37,0,57799300,13630600,,13258232,14177136,14956384,1812840,13594708,,808948,140136,142848,12349660,189008
157,1135,71,48,37,0,58062556,13609916,,13258232,14177136,14964988,1834828,13827372,,808948,140136,139248,12326964,194620
158,1148,67,46,37,0,58005576,13536220,,13236660,14177136,14947392,1817016,13827372,,720104,140136,139160,12342200,194620
159,1154,67,47,37,0,58015716,13539572,,13236660,14177136,14959348,1815200,13827372,,720104,140136,141556,12343156,194620
160,1175,66,46,37,0,57948416,13549760,,13236660,14177136,14893984,1813264,13827372,,720104,140136,148248,12346652,194620
161,1181,66,47,37,0,57905356,13563800,,13236660,14177136,14848328,1815860,13827372,,720104,140136,165944,12342996,194620
162,1188,64,50,37,0,55893568,14955248,,13236660,12892380,14107664,1829492,13827372,,720104,1314260,396796,12329468,194620
163,1194,73,47,37,0,55223332,15180360,,13236660,13236584,14907308,1825144,12017636,,720104,273612,142360,12324380,1719904
164,1207,76,48,37,0,54971128,14660840,,13236660,13388644,13898800,1832952,12614072,,720104,148408,621712,12320700,849916
165,1213,80,46,37,0,56532556,14008576,,13236660,13706736,13885424,1829244,13874492,,720104,175012,626316,12324804,162340
166,1218,80,46,37,0,56772328,13985456,,13236660,13706736,13881888,1836624,14110420,,720104,175012,633464,12317724,139152
167,1224,83,46,37,0,56981992,13758348,,13236660,13706736,14093028,1835148,14110420,,720104,175012,404936,12319144,139152
168,1233,83,46,37,0,57162600,14145432,,13236660,13706736,14276352,1832432,14110420,,720104,175012,789496,12321668,139152
169,1240,85,46,37,0,58177308,13493492,,13236660,14164784,14832324,1833120,14110420,,720104,139664,173856,12320716,139152
170,1245,85,46,37,0,58168088,13502920,,13236660,14164784,14832324,1823900,14110420,,720104,139664,173856,12330144,139152
171,1253,84,46,37,0,57553160,14111948,,13236660,14164784,14233044,1808252,14110420,,720104,139664,772988,12340040,139152
172,1259,83,47,37,0,58104232,13521392,,13236660,14164784,14806684,1785684,14110420,,720104,139664,154400,12368072,139152
173,1270,82,48,37,0,57492272,14213336,,13236660,14164784,14173304,1807104,14110420,,720104,139664,868696,12345720,139152
174,1280,82,49,37,0,57760776,13898316,,13217016,14164784,14430784,1837772,14110420,,764024,139664,541576,12313900,139152
175,1286,81,50,37,0,58531476,13192368,,13937952,14164784,14433428,1849160,14146152,,156552,139664,454084,12302212,139856
176,1292,78,51,37,0,58086916,13742640,,13937952,14164784,13989148,1848880,14146152,,156552,139664,1003936,12302632,139856
177,1298,80,52,37,0,59008544,12804932,,13937952,14164784,14836548,1923108,14146152,,156552,139664,152764,12216096,139856
178,1305,80,52,37,0,58438516,12905868,,13937952,14164784,14321792,1867836,14146152,,156552,139664,197820,12271976,139856
179,1311,79,53,37,0,56973744,14819072,,13937952,12904544,14106444,1878652,14146152,,156552,1344628,917844,12260192,139856
180,1317,80,54,37,0,57738736,14063272,,13937952,12904544,14882820,1867268,14146152,,156552,1344628,146288,12275948,139856
181,1329,79,56,37,0,56954804,14695040,,13937952,12904544,14089252,1876904,14146152,,156552,1344628,789576,12264428,139856
182,1335,79,57,37,0,58516180,12932664,,13937952,14161816,14878512,1872648,13665252,,156552,159664,144708,12268448,203292
183,1356,83,54,37,0,58292740,13444552,,13244396,14161816,14897212,1867592,14121724,,740552,159664,139552,12265952,138832
184,1365,85,54,37,0,58282548,13453072,,13244396,14161816,14895384,1859228,14121724,,740552,159664,142800,12271224,138832
185,1374,85,54,37,0,58320576,13412952,,13244396,14161816,14895384,1897256,14121724,,740552,159664,142800,12231104,138832
186,1382,85,54,37,0,58339092,13407272,,13244396,14191448,14896644,1884880,14121724,,740552,138692,139396,12249800,138832
187,1391,85,54,37,0,58324012,13409976,,13244396,14191448,14882900,1883544,14121724,,740552,138692,140060,12251840,138832
188,1400,85,55,37,0,57481212,14209168,,13214980,14191448,14880312,1899652,13294820,,865580,138692,138708,12235352,830836
189,1409,85,58,37,0,58217492,13525944,,13214980,14137056,14879468,1910284,14075704,,865580,144848,139276,12215688,160552
190,1418,81,57,37,0,58203664,13524936,,13947052,14137056,14144556,1899296,14075704,,144244,144848,845104,12230188,160552
191,1426,81,57,37,0,58304716,13411924,,13953108,14137056,14247072,1891776,14075704,,139584,144848,728612,12238328,160552
192,1435,81,58,37,0,58999956,12796628,,13953108,14182392,14876408,1912344,14075704,,139584,139004,140864,12216624,160552
193,1444,81,59,37,0,59012972,12790224,,13953108,14182392,14883508,1918260,14075704,,139584,139004,140560,12210524,160552
194,1453,82,60,37,0,58459972,13117760,,13953108,14182392,14333180,1915588,14075704,,139584,139004,465284,12213336,160552
195,1461,83,61,37,0,58533208,13202428,,13953108,14182392,14398140,1923864,14075704,,139584,139004,558096,12205192,160552
196,1471,82,62,37,0,58585700,13125752,,13953108,14182392,14464924,1909572,14075704,,139584,139004,473308,12213304,160552
197,1477,82,63,37,0,59051360,12739160,,13953108,14182392,14849852,1950928,14115080,,139584,139004,139752,12172720,148100
198,1483,82,63,37,0,59057248,12733484,,13953108,14182392,14849852,1956816,14115080,,139584,139004,139752,12167044,148100
199,1489,82,63,37,0,59070204,12735396,,13953108,14182392,14861356,1958268,14115080,,139584,139004,143472,12165236,148100
200,1496,82,64,37,0,58273768,13301432,,13953108,14182392,14048272,1974916,14115080,,139584,139004,726800,12147944,148100
201,1503,84,67,37,0,59090104,12719752,,13953108,14182392,14869948,1969576,14115080,,139584,139004,139624,12153440,148100
202,1513,84,67,37,0,59015348,12725988,,13893328,14182392,14848232,1976316,14115080,,152836,139004,139336,12146712,148100
203,1523,85,66,37,0,59014784,12713416,,13949232,14182392,14794836,1962944,14125380,,145668,139004,139800,12149588,139356
204,1535,85,66,37,0,58366812,13249932,,13961676,14182392,14144920,1952444,14125380,,152516,139004,654648,12164408,139356
205,1542,86,63,37,0,58189796,13473452,,13961676,14182392,13974180,1946168,14125380,,152516,139004,872192,12170384,139356
206,1548,86,63,37,0,59064912,12736288,,13961676,14182392,14844448,1951016,14125380,,152516,139004,139244,12166168,139356
207,1562,85,64,37,0,58731516,12786336,,13960192,14182392,14557900,1935712,14095320,,152464,139004,171188,12181264,142416
208,1568,83,65,37,0,58725792,12723300,,13960192,14182392,14477676,2014588,14090944,,152464,139004,189164,12092104,150564
209,1574,83,66,37,0,58684764,12772576,,13960192,14182392,14470160,1981076,14090944,,152464,139004,203684,12126860,150564
210,1580,84,66,37,0,58704784,12743604,,13960192,14182392,14471848,1999408,14090944,,152464,139004,194536,12107036,150564
211,1586,84,67,37,0,59083744,12681648,,13960192,14182392,14820476,2029740,14090944,,152464,139004,160852,12078764,150564
212,1592,82,68,37,0,58540976,13175488,,13960192,14182392,14272568,2034880,14090944,,152464,139004,659952,12073504,150564
213,1598,82,69,37,0,59132492,12628536,,13960192,14182392,14840012,2058952,14090944,,152464,139004,138636,12047868,150564
214,1605,82,70,37,0,59134188,12626372,,13960192,14182392,14840012,2060648,14090944,,152464,139004,138636,12045704,150564
215,1612,82,70,37,0,58524244,13088432,,13739136,14182392,14459764,2052008,14090944,,329880,139004,415180,12053804,150564
216,1618,82,76,37,0,58510948,12760480,,13362508,14182392,14828968,2046136,14090944,,263788,139004,147292,12059832,150564
217,1624,82,72,37,0,58244000,12854312,,13267024,14182392,14661912,2041728,14090944,,353608,139004,161700,12049436,150564
