Iteration,Elapsed,WorkUnits,WorkCount,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
202,1276,44,8.58626e+07,135,10,0,72,6693452,4674648,,639476,1085104,1705776,1252940,2010156,,1702516,942720,374712,1001380,653320
203,1282,42,8.43436e+07,135,17,0,72,6671576,4655288,,617532,1085092,1705788,1252976,2010188,,1688776,928816,377236,1010724,649736
204,1288,43,9.08648e+07,135,17,0,72,6710140,4196524,,651932,1089160,1705792,1253056,2010200,,1511460,650108,373796,1011412,649748
205,1295,41,8.91585e+07,135,17,0,72,6969284,3855764,,611908,1388292,1705788,1253108,2010188,,1641508,188080,376760,999908,649508
206,1301,40,9.46444e+07,135,17,0,72,7534876,3800116,,828976,1736836,1705800,1253056,2010208,,1558872,199640,378888,1008540,654176
207,1307,39,8.86328e+07,135,17,0,72,8277896,3952444,,603804,2715940,1694884,1253060,2010208,,1723440,180456,389064,1022528,636956
208,1313,38,8.39368e+07,135,17,0,72,9089424,4053712,,721924,3409300,1694904,1253060,2010236,,1656080,353184,389844,1016876,637728
209,1319,43,8.66361e+07,135,17,0,72,8822948,5439120,,751608,3113128,1694916,1253056,2010240,,1562200,1834292,379200,1018188,645240
210,1326,42,8.56988e+07,136,17,0,72,8794168,4922984,,730732,3104576,1695488,1253080,2010292,,1770836,1126644,374304,1005800,645400
211,1332,40,8.5694e+07,136,17,0,72,8820628,4439996,,737676,3124156,1695488,1253056,2010252,,1755316,663348,368068,1005228,648036
212,1338,40,9.14147e+07,136,17,0,72,8857572,4292736,,737888,3160768,1695488,1253200,2010228,,1883296,383764,373524,1014492,637660
213,1344,42,8.85934e+07,136,17,0,72,9323944,3960896,,785176,3579792,1695488,1253208,2010280,,1694348,234560,379636,1010552,641800
214,1351,40,8.47771e+07,136,17,0,72,9644248,3788544,,684296,4001036,1695488,1253180,2010248,,1261700,493924,379368,1010648,642904
215,1357,39,7.87572e+07,136,16,0,90,8790000,6047060,,696000,3135052,1695488,1253220,2010240,,1859688,2149724,386104,1012260,639284
216,1363,38,8.77578e+07,136,16,0,92,8776244,5357444,,668268,3143584,1700880,1253188,2010324,,1900916,1425300,376108,1015232,639888
217,1370,40,9.39135e+07,136,16,0,92,8801892,4508224,,667540,3170012,1700876,1253196,2010268,,1776848,698924,380228,1005776,646448
218,1376,37,8.98601e+07,136,16,0,92,8845908,4377236,,711452,3170116,1700876,1253192,2010272,,1864660,481444,377256,1009296,644580
219,1382,37,8.76443e+07,136,16,0,92,8880096,3969944,,745456,3170304,1700876,1253192,2010268,,1658292,291112,364000,1012116,644424
220,1388,37,8.83681e+07,136,16,0,92,9794784,3754400,,831696,3998384,1700876,1253204,2010624,,1535084,208692,368064,1002788,639772
221,1395,38,8.82985e+07,136,16,0,92,10107816,3838840,,858132,4285008,1700872,1253212,2010592,,1515104,304512,371740,1012684,634800
222,1402,37,9.05951e+07,136,16,0,92,10617124,3804928,,864344,4788084,1700876,1253200,2010620,,1495844,286096,376012,1013552,633424
223,1408,37,8.66876e+07,136,16,0,92,10629076,3706896,,869972,4794404,1700876,1253208,2010616,,1441756,238712,372956,1015288,638184
224,1414,40,8.58478e+07,139,12,0,93,10871384,4122056,,954896,4982796,1669024,1253216,2011452,,1822840,247156,401944,1014424,635692
225,1421,42,9.11272e+07,140,11,0,93,10683672,4150440,,909088,4900932,1608932,1253208,2011512,,1537144,509544,454740,1014280,634732
226,1427,44,8.68435e+07,140,11,0,93,10738540,4220128,,956688,4907712,1608948,1253208,2011984,,1640456,471204,450828,1023548,634092
227,1434,41,8.33289e+07,140,10,0,94,10663904,4652672,,1030796,4758972,1608952,1253212,2011972,,1845440,701432,449112,1015236,641452
228,1440,42,8.69425e+07,139,10,0,95,10411420,4780268,,941388,4594920,1608960,1253212,2012940,,1748040,922992,446752,1019804,642680
229,1446,40,8.50834e+07,138,10,0,96,10166964,5028076,,907028,4384768,1608988,1253224,2012956,,1629884,1311260,442652,1006048,638232
230,1453,40,7.65837e+07,137,10,0,97,10012076,5790156,,850144,4286468,1608992,1253236,2013236,,2046304,1651172,448196,1012896,631588
231,1459,41,9.13748e+07,137,10,0,97,9976108,5602356,,812148,4288532,1608992,1253240,2013196,,1808476,1694512,449396,1017628,632344
232,1466,40,8.56325e+07,137,10,0,97,9957800,5332268,,793344,4289064,1608984,1253240,2013168,,1587848,1678248,451624,1014020,600528
233,1472,39,8.6064e+07,137,10,0,97,9944720,5725032,,768616,4289212,1620496,1253176,2013220,,1975320,1680928,426940,1015792,626052
234,1478,40,8.47694e+07,137,10,0,97,9951740,5622556,,775580,4289208,1620500,1253236,2013216,,1882084,1681988,427616,1004336,626532
235,1485,40,9.42786e+07,137,10,0,97,9986240,5607360,,809012,4290040,1620496,1253236,2013456,,1856484,1677148,427140,1019576,627012
236,1491,36,9.72731e+07,137,10,0,97,9969120,5697660,,791376,4290568,1620512,1253228,2013436,,1992036,1644424,423260,1016916,621024
237,1497,35,9.13279e+07,137,10,0,97,10005936,5509236,,810224,4308492,1620492,1253228,2013500,,1785548,1665728,424412,1012248,621300
238,1503,33,9.51582e+07,137,10,0,97,10127992,5333088,,931884,4308788,1620492,1253320,2013508,,1637872,1651300,424596,1000588,618732
239,1510,33,9.24303e+07,137,10,0,97,10246460,5454492,,1046900,4312260,1620492,1253304,2013504,,1756468,1643632,430124,1002264,622004
240,1516,32,9.55982e+07,137,10,0,97,10170492,5637400,,970832,4312348,1620492,1253312,2013508,,1936692,1648208,427592,1015548,609360
241,1522,32,9.07536e+07,137,10,0,97,10289456,5123576,,1116248,4312368,1620496,1253308,1987036,,1436928,1652832,431080,1009688,593048
242,1529,32,9.84683e+07,137,10,0,97,10225232,5623340,,1047396,4312396,1624324,1253316,1987800,,1911468,1642016,423108,1010568,636180
243,1535,31,9.23891e+07,137,10,0,97,10158464,5497864,,980508,4312476,1624324,1253308,1987848,,1790340,1643280,426004,1007996,630244
244,1541,32,9.22704e+07,137,10,0,97,10171912,5003480,,992804,4313628,1624324,1253308,1987848,,1332136,1612628,423724,1007716,627276
245,1547,32,1.0038e+08,137,10,0,97,10158136,5384392,,976284,4315504,1625048,1253324,1987976,,1704320,1612636,425072,1015484,626880
246,1553,30,9.4288e+07,137,10,0,97,10131568,5489472,,949624,4315592,1625048,1253328,1987976,,1814928,1613152,423780,1006764,630848
247,1560,30,8.99678e+07,137,10,0,97,10127948,5363160,,945816,4315720,1625052,1253328,1988032,,1694604,1604552,418364,1007488,638152
248,1566,30,9.52661e+07,137,10,0,97,10190036,5649768,,1007464,4316196,1625048,1253312,1988016,,2006040,1604912,407628,1001044,630144
249,1572,29,9.21436e+07,137,10,0,97,10206904,5100792,,1024280,4316236,1625048,1253332,1988008,,1441708,1607332,412448,1009416,629888
250,1578,27,9.10102e+07,137,10,0,97,10096280,5175700,,986232,4316268,1625180,1253332,1915268,,1516124,1611204,373536,1011500,663336
251,1584,27,8.48104e+07,137,11,0,97,10078188,5444960,,967484,4316264,1625212,1253328,1915900,,1744948,1608584,421184,1011340,658904
252,1590,27,7.27108e+07,137,14,0,97,10019032,5402820,,908016,4316296,1625180,1253328,1916212,,1716336,1597760,415576,1011424,661724
253,1597,28,8.37657e+07,137,14,0,97,10204360,5735496,,1093340,4316304,1625176,1253324,1916216,,2057616,1597460,415508,1006984,657928
254,1603,28,8.2354e+07,137,14,0,97,10233920,5595668,,1122456,4316748,1625180,1253320,1916216,,1922140,1583724,417448,1013276,659080
255,1609,27,8.26285e+07,137,14,0,97,10222504,5385560,,1110536,4316844,1625176,1253720,1916228,,1708828,1589012,413608,1008512,665600
256,1615,27,8.76914e+07,137,14,0,97,10273840,5011848,,1161876,4316840,1625188,1253720,1916216,,1340492,1599208,411212,1005496,655440
257,1621,27,9.40393e+07,137,14,0,97,10405620,5166688,,1293444,4316836,1625176,1253732,1916432,,1501644,1598024,404932,1010456,651632
258,1627,30,8.24509e+07,140,10,0,98,10400756,5270788,,1288460,4316952,1625180,1253724,1916440,,1589080,1593704,414508,1015508,657988
259,1633,31,8.25358e+07,140,11,0,97,10557832,5177260,,1442552,4316952,1625200,1253732,1919396,,1517576,1592296,409056,1010948,647384
260,1640,30,8.17702e+07,140,11,0,97,10373992,5510152,,1258692,4316964,1625212,1253732,1919392,,1856924,1591988,409216,1010300,641724
261,1646,31,8.36934e+07,140,11,0,97,10398040,4968732,,1282064,4317596,1625220,1253764,1919396,,1328824,1578524,409208,1007332,644844
262,1652,33,9.171e+07,140,11,0,97,10372980,5063284,,1257012,4317600,1625212,1253764,1919392,,1422044,1577120,412324,1006000,645796
263,1658,30,8.14876e+07,139,11,0,98,10456688,4995772,,1340292,4318024,1625212,1253772,1919388,,1368332,1569744,397080,1015956,644660
264,1664,32,9.14556e+07,138,11,0,99,10287484,5470452,,1402836,4086196,1625220,1253840,1919392,,1494436,1917360,410408,1008136,640112
265,1670,29,8.74924e+07,136,11,0,101,10623152,5472624,,1738364,4086260,1625212,1253844,1919472,,1466244,1936436,420932,1010092,638920
266,1676,29,9.31136e+07,136,11,0,101,10470548,5600928,,1585744,4086276,1625208,1253848,1919472,,1599944,1935472,415916,1010144,639452
267,1683,28,8.92164e+07,136,11,0,101,10433976,5423456,,1549136,4086308,1625212,1253848,1919472,,1430104,1922388,416280,1013532,641152
268,1689,28,9.01434e+07,136,11,0,101,10506156,5360640,,1617384,4086316,1625240,1253852,1923364,,1382412,1917396,412668,1006000,642164
269,1695,29,9.53406e+07,136,11,0,101,10434468,5633464,,1545604,4086352,1625312,1253840,1923360,,1636360,1921348,416700,1014908,644148
270,1701,28,9.38579e+07,136,11,0,101,10373272,5596552,,1484436,4086336,1625304,1253836,1923360,,1585032,1934444,422176,1010736,644164
271,1707,28,9.25628e+07,136,11,0,101,10357696,5548252,,1468796,4086372,1625308,1253840,1923380,,1560572,1911964,416184,1008368,651164
272,1713,27,9.40187e+07,136,11,0,101,10390600,5706280,,1501324,4086704,1625292,1253924,1923356,,1711992,1923608,414468,1005884,650328
273,1719,27,8.50272e+07,136,11,0,101,10366608,5546704,,1477312,4086692,1625308,1253936,1923360,,1542760,1920368,415836,1012168,655572
274,1725,27,8.94197e+07,136,11,0,101,10324516,5335416,,1435160,4086764,1625308,1253924,1923360,,1316956,1934624,413860,1018076,651900
275,1732,27,9.29219e+07,136,11,0,101,10303240,5263744,,1413900,4086744,1625308,1253928,1923360,,1251268,1940516,407752,1016644,647564
276,1738,27,8.48185e+07,136,11,0,101,10335196,5299624,,1445636,4086748,1625304,1253932,1923576,,1317716,1932704,410056,1014548,624600
277,1744,27,9.98947e+07,136,11,0,101,10274748,5515476,,1385308,4086744,1625324,1253924,1923448,,1518908,1925464,412916,1013036,645152
278,1750,27,1.00662e+08,136,11,0,101,10223416,5619176,,1333908,4086824,1625320,1253920,1923444,,1623976,1925368,407284,1018684,643864
279,1756,27,9.47653e+07,136,11,0,101,10259384,5195188,,1369868,4086816,1625320,1253936,1923444,,1194436,1934276,411908,1018120,636448
280,1762,27,7.84668e+07,114,33,0,101,10420788,5330772,,1528980,4086856,1625328,1256084,1923540,,1357644,1911384,415072,1010048,636624
281,1768,28,7.2291e+07,114,35,0,101,10401072,5217532,,1511268,4087156,1625328,1253768,1923552,,1232428,1928520,411828,1004824,639932
282,1774,29,6.90496e+07,114,36,0,101,10385544,5472772,,1495724,4087156,1625324,1253788,1923552,,1479432,1927928,421192,1006804,637416
283,1781,29,9.37535e+07,114,36,0,101,10343820,5874840,,1453784,4087388,1625328,1253780,1923540,,1898024,1908636,416344,1007260,644576
284,1787,27,8.93392e+07,114,36,0,101,10340940,5654232,,1452240,4087420,1623944,1253796,1923540,,1655348,1923720,424956,1010936,639272
285,1793,27,8.10085e+07,114,36,0,101,10348000,5382084,,1459312,4087404,1623940,1253804,1923540,,1386052,1918172,422984,1017096,637780
286,1799,27,7.91323e+07,114,36,0,101,10539180,5235824,,1649652,4087412,1624672,1253816,1923628,,1251692,1908204,420172,1016760,638996
287,1805,28,8.33804e+07,114,36,0,101,10616932,5485856,,1727416,4087412,1624676,1253804,1923624,,1517488,1906904,427084,1005108,629272
288,1811,27,8.40336e+07,114,35,0,107,10678428,5250928,,1788908,4087416,1624676,1253804,1923624,,1273472,1909056,423188,1011240,633972
289,1817,29,7.56942e+07,114,35,0,107,10576320,5408700,,1686792,4087424,1624676,1253804,1923624,,1479488,1876204,420376,1011164,621468
290,1823,28,7.29978e+07,114,35,0,107,10539256,5599408,,1647584,4087612,1624676,1255736,1923648,,1676844,1883248,412816,1003608,622892
291,1829,27,7.16998e+07,114,35,0,107,10665436,5369676,,1773756,4087612,1624680,1255740,1923648,,1448392,1880532,414128,1003348,623276
292,1835,27,8.28554e+07,114,35,0,107,10647040,5347656,,1756784,4087688,1623180,1255740,1923648,,1449916,1871336,405624,993516,627264
293,1842,27,8.41374e+07,114,35,0,107,10559240,5468140,,1668960,4087696,1623196,1255740,1923648,,1572696,1861520,407612,1000264,626048
294,1848,28,8.23555e+07,114,35,0,107,10466824,5333792,,1576448,4087752,1623228,1255740,1923656,,1423784,1863088,410468,1008484,627968
295,1854,27,7.90971e+07,114,35,0,107,10487556,5498480,,1595368,4087840,1624804,1255740,1923804,,1600960,1859816,409256,1007176,621272
296,1860,28,7.55573e+07,114,35,0,107,10710532,5624368,,1818244,4087836,1624912,1255740,1923800,,1732344,1861448,399308,1007644,623624
297,1866,27,7.8785e+07,114,35,0,107,10865520,5264824,,1973232,4087840,1624908,1255740,1923800,,1366980,1868272,405556,1000168,623848
298,1872,28,7.87464e+07,114,35,0,107,10889380,5133808,,1996788,4087944,1625104,1255740,1923804,,1230548,1874336,396200,1002100,630624
299,1878,27,7.27985e+07,114,34,0,108,10816040,5347068,,1923368,4087948,1625104,1255816,1923804,,1455868,1866844,398760,993032,632564
300,1884,25,6.98394e+07,114,34,0,108,10820228,5462088,,1927536,4087952,1625104,1255820,1923816,,1560176,1874364,397812,996720,633016
301,1891,25,7.97796e+07,114,34,0,108,10782828,5226940,,1890136,4087964,1625104,1255820,1923804,,1338876,1862256,393800,1000152,631856
302,1897,27,7.20575e+07,114,34,0,108,10819456,5593836,,1926768,4087956,1625104,1255820,1923808,,1696600,1859428,392296,1006160,639352
303,1903,26,6.97039e+07,114,34,0,108,10832624,5056548,,1939916,4087960,1625108,1255820,1923820,,1158524,1857228,394708,1007848,638240
304,1909,26,7.35571e+07,114,34,0,108,10835500,5003768,,1944244,4087980,1623632,1255820,1923824,,1086860,1869840,402236,1009848,634984
305,1915,24,7.49233e+07,114,34,0,108,10812920,5220700,,1921648,4087948,1623684,1255820,1923820,,1299712,1869956,410140,1008200,632692
306,1921,26,8.01657e+07,114,34,0,108,10818364,5351824,,1927064,4087972,1623688,1255820,1923820,,1456364,1866120,397964,1007112,624264
307,1927,25,7.71694e+07,114,33,0,109,10877128,5238968,,1985584,4088212,1623692,1255820,1923820,,1358888,1861532,392384,1009212,616952
308,1934,25,7.91916e+07,114,33,0,109,10931648,5306840,,2040036,4088212,1623688,1255892,1923820,,1422148,1852552,400360,1006620,625160
309,1940,25,7.67164e+07,115,32,0,109,10952492,5317616,,2060876,4088212,1623688,1255896,1923820,,1424672,1865648,408052,1000600,618644
310,1946,25,7.45487e+07,115,32,0,109,10933592,5223072,,2041980,4088200,1623688,1255892,1923832,,1365000,1829720,402832,1004544,620976
311,1952,26,7.03408e+07,115,32,0,109,10880188,5289768,,1988580,4088208,1623688,1255892,1923820,,1544824,1719936,398728,1004224,622056
312,1958,25,6.75202e+07,115,32,0,109,10778524,5338716,,1886200,4088208,1624364,1255892,1923860,,1637956,1718064,386044,996348,600304
313,1964,25,8.10688e+07,115,32,0,109,10811192,4999708,,1878324,4088232,1625256,1255892,1963488,,1265760,1723452,388112,1003292,619092
314,1970,26,7.82696e+07,115,39,0,109,10836368,4883544,,1902428,4089296,1625264,1255892,1963488,,1175380,1699032,393840,1002388,612904
315,1976,24,6.90126e+07,115,39,0,109,10823192,4483304,,1874032,4104508,1625272,1255892,1963488,,1306832,1163908,396392,1004316,611856
316,1983,26,6.73184e+07,115,39,0,109,11048164,3490020,,2075032,4130564,1623184,1255892,1963492,,922388,548184,393488,1002720,623240
317,1989,25,6.78488e+07,115,39,0,109,10844672,2825780,,1889684,4131512,1623184,1236796,1963496,,581868,203628,384116,1030396,625772
318,1995,25,6.13331e+07,115,39,0,109,11324392,2675456,,1892712,4608172,1623200,1236816,1963492,,409428,226068,386020,1037704,616236
319,2001,25,6.4563e+07,116,38,0,109,12035448,2538132,,1933264,5278588,1623200,1236904,1963492,,289388,214684,389872,1030824,613364
320,2007,24,6.0443e+07,116,38,0,109,12799184,2506988,,1948584,6026992,1623200,1236904,1963504,,271112,203152,384088,1034512,614124
321,2013,26,7.46033e+07,117,37,0,109,12634764,2553996,,1954604,5931952,1623200,1236916,1888092,,254084,213316,383220,1032744,670632
322,2020,28,7.98027e+07,120,34,0,109,11281880,3880704,,1956440,4574664,1624388,1236916,1889472,,217836,1570336,391128,1029936,671468
323,2026,32,7.70549e+07,122,32,0,109,11330244,3069144,,1957908,4621564,1624388,1236912,1889472,,207632,758392,394312,1037792,671016
324,2032,31,6.91833e+07,123,29,0,109,11379352,2510800,,1961300,4667280,1624388,1236912,1889472,,215096,198604,403128,1028328,665644
325,2038,29,6.929e+07,123,29,0,109,12148908,2594544,,1956368,5441768,1624388,1236912,1889472,,268308,239652,391696,1027076,667812
326,2044,29,6.82426e+07,123,29,0,109,12407432,2471704,,2177136,5476352,1624388,1239912,1889644,,189488,222544,393992,1001168,664512
327,2050,29,6.48658e+07,123,28,0,120,12234896,2694820,,2183700,5297240,1624388,1239928,1889640,,174652,454456,392456,1006028,667228
328,2057,30,8.07832e+07,123,28,0,148,11782860,3830052,,2478616,4550292,1624388,1239916,1889648,,598152,1170268,391080,1018020,652532
329,2063,29,7.76191e+07,123,28,0,148,11832412,3291956,,2485832,4592636,1624388,1239916,1889640,,592616,640184,393960,1012848,652348
330,2069,28,7.30221e+07,123,28,0,148,11842480,2932012,,2487692,4594736,1624924,1240244,1894884,,591728,293116,391440,1013180,642548
331,2076,28,6.53371e+07,123,28,0,148,12083140,2863288,,2490132,4832944,1624924,1240252,1894888,,581444,234572,388988,1009800,648484
332,2082,27,7.07809e+07,123,28,0,149,12469152,3135200,,2296084,5413008,1624920,1240256,1894884,,874948,210824,382492,1014008,652928
333,2088,30,7.67645e+07,125,25,0,150,12243328,3710744,,2302592,5180708,1624896,1240244,1894888,,1240828,413812,384572,1019724,651808
334,2095,29,7.42425e+07,124,23,0,151,12327152,3819544,,2306360,5262960,1622680,1240264,1894888,,1561840,188704,399160,1017412,652428
335,2101,29,7.5418e+07,124,23,0,151,12349892,3855240,,2306284,5285720,1622720,1240260,1894908,,1582400,204540,393964,1029284,645052
336,2107,28,7.38035e+07,124,22,0,152,12229856,3857288,,2306308,5165652,1622720,1240272,1894904,,1584128,237300,382788,1004928,648144
337,2113,34,7.32028e+07,128,20,0,152,12196724,3818628,,2311608,5126684,1622720,1240256,1895456,,1536500,232692,377280,1029828,642328
338,2120,29,7.05497e+07,126,20,0,154,12578308,3889348,,2311996,5506604,1623244,1240260,1896204,,1552664,308604,364604,1023716,639760
339,2126,29,8.87648e+07,125,20,0,155,12300700,4151168,,2311988,5227756,1624496,1240244,1896216,,1549324,545816,379776,1029964,646288
340,2132,26,8.80947e+07,124,20,0,156,12249196,4325520,,2311988,5176240,1624496,1240248,1896224,,1543616,738996,378672,1026936,637300
341,2139,24,8.16396e+07,123,19,0,157,11979772,4978364,,2312052,4906756,1624496,1240244,1896224,,1550232,1371220,379964,1029784,647164
342,2145,23,8.07346e+07,123,19,0,157,12022780,4881720,,2312208,4949584,1624496,1240260,1896232,,1545244,1272200,378236,1035060,650980
343,2151,22,8.04022e+07,122,19,0,158,11770076,5143140,,2312252,4696820,1624496,1240276,1896232,,1545932,1550028,375596,1024404,647180
344,2157,21,8.0209e+07,122,19,0,158,11769536,5204184,,2312408,4698440,1622176,1240280,1896232,,1547816,1596876,386548,1024176,648768
345,2163,21,7.84371e+07,122,19,0,158,11787304,5161252,,2329736,4698820,1622208,1240276,1896264,,1543908,1568720,376872,1025316,646436
346,2169,21,7.83993e+07,122,19,0,158,11785500,5147892,,2329864,4698856,1620240,1240264,1896276,,1544656,1559828,377484,1023264,642660
347,2176,21,8.17148e+07,122,19,0,158,11787988,5171936,,2330300,4698764,1622368,1240272,1896284,,1532680,1594856,383280,1027532,633588
348,2182,21,8.90536e+07,122,19,0,158,11789236,5208148,,2331356,4698920,1622412,1240264,1896284,,1536532,1631888,378540,1027048,634140
349,2188,21,8.10846e+07,123,18,0,159,11787760,5205540,,2331720,4698912,1620560,1240280,1896288,,1527568,1630260,387940,1025080,634692
350,2194,21,8.48073e+07,123,18,0,159,11787880,5171992,,2331736,4698984,1620628,1240248,1896284,,1524052,1617828,376328,1016492,637292
351,2200,21,8.22769e+07,123,18,0,159,11806560,5171040,,2331736,4717632,1620632,1240280,1896280,,1515912,1612312,377528,1026164,639124
352,2207,21,8.03795e+07,123,18,0,159,11807096,5164720,,2332212,4717688,1620632,1240280,1896284,,1503744,1629332,374076,1029576,627992
353,2213,21,7.8845e+07,123,18,0,159,11808568,5152100,,2332228,4719144,1620636,1240276,1896284,,1504464,1621908,373284,1023012,629432
354,2219,21,7.32837e+07,123,18,0,159,11808872,5143396,,2332380,4719304,1620636,1240272,1896280,,1500008,1604380,381676,1024236,633096
355,2225,21,8.34881e+07,123,18,0,159,11812924,5145924,,2333536,4722208,1620636,1240260,1896284,,1510292,1603396,377612,1026956,627668
356,2231,21,8.25638e+07,123,18,0,159,11818116,5132872,,2334976,4722276,1624312,1240252,1896300,,1488108,1612080,370724,1034736,627224
357,2237,20,8.02986e+07,123,18,0,159,11818120,5116236,,2334976,4722284,1624312,1240260,1896288,,1489608,1610240,372160,1027984,616244
358,2244,20,8.33886e+07,123,18,0,159,11818328,5120108,,2335008,4722440,1624312,1240276,1896292,,1486504,1604112,378912,1029256,621324
359,2250,20,7.7088e+07,123,18,0,159,11818216,5106732,,2336128,4723304,1622228,1240264,1896292,,1487816,1603176,366836,1029188,619716
360,2256,20,7.90216e+07,123,18,0,159,11818560,5124568,,2336304,4723412,1622228,1240332,1896284,,1490004,1603224,370156,1026500,634684
361,2262,20,8.03551e+07,123,18,0,159,11818576,5164164,,2336312,4723432,1622260,1240284,1896288,,1508916,1600364,382564,1030492,641828
362,2268,20,7.88961e+07,123,18,0,159,11819000,5161008,,2336568,4723592,1622260,1240284,1896296,,1502108,1605872,382216,1030992,639820
363,2274,20,8.12339e+07,123,18,0,159,11820256,5144892,,2337788,4723632,1622260,1240284,1896292,,1494420,1600948,380112,1032052,637360
364,2281,20,8.04679e+07,123,17,0,160,11778148,5175848,,2337792,4723668,1580128,1240276,1896284,,1488536,1595076,426280,1034244,631712
365,2287,22,9.57771e+07,123,17,0,160,11735880,5204092,,2337880,4723744,1537664,1240280,1896312,,1494692,1588340,471408,1014636,635016
366,2293,20,7.82687e+07,123,17,0,160,11735916,5190124,,2337880,4723744,1537704,1240280,1896308,,1479204,1590308,467956,1015816,636840
367,2299,19,7.75554e+07,123,17,0,160,11737828,5202984,,2339668,4723836,1537736,1240280,1896308,,1479152,1587636,472228,1025824,638144
368,2305,19,7.92269e+07,123,17,0,160,11738376,5163280,,2339668,4724368,1537744,1240280,1896316,,1480012,1567416,461808,1016228,637816
369,2311,19,7.58105e+07,123,17,0,160,11738360,5161716,,2339680,4724368,1537748,1240260,1896304,,1473764,1571244,468616,1019864,628228
370,2318,20,8.21127e+07,123,17,0,160,11738516,5145664,,2339676,4724476,1537748,1240312,1896304,,1459992,1566192,470016,1021456,628008
371,2324,19,7.75731e+07,123,17,0,160,11740228,5142080,,2341384,4724468,1537780,1240292,1896304,,1446964,1570596,464324,1026136,634060
372,2330,18,7.06779e+07,124,16,0,160,11740296,5182312,,2341392,4724524,1537780,1240292,1896308,,1462028,1558672,488132,1032880,640600
373,2336,18,7.61964e+07,124,16,0,160,11747448,5113832,,2341392,4724516,1544896,1240292,1896352,,1457504,1556728,440192,1016816,642592
374,2342,19,7.62399e+07,124,16,0,160,11751268,5138232,,2341472,4724552,1548596,1240296,1896352,,1457476,1552340,460956,1029308,638152
375,2348,18,6.90858e+07,124,16,0,160,11751400,5106168,,2341516,4724636,1548600,1240304,1896344,,1443640,1547572,455748,1017296,641912
376,2354,18,6.95981e+07,124,16,0,160,11751428,5110464,,2341540,4724636,1548592,1240316,1896344,,1448116,1551108,459324,1016300,635616
377,2361,18,7.09627e+07,124,16,0,160,11751840,5122576,,2341536,4724972,1548596,1240292,1896444,,1458340,1549064,459848,1029356,625968
378,2367,18,7.6695e+07,124,16,0,160,11751848,5115348,,2341536,4724972,1548600,1240284,1896456,,1452900,1543276,460512,1028112,630548
379,2373,18,7.3784e+07,124,16,0,160,11751988,5098240,,2341540,4725096,1548600,1240304,1896448,,1451888,1540840,453316,1024836,627360
380,2379,17,7.34114e+07,124,16,0,160,11752084,5128160,,2341652,4725076,1548600,1240304,1896452,,1464592,1549664,453688,1036664,623552
381,2385,19,7.89257e+07,125,15,0,160,11752136,5123348,,2341692,4725088,1548600,1240308,1896448,,1457136,1559340,449072,1032632,625168
382,2391,19,7.12398e+07,125,14,0,161,11752148,5122456,,2341688,4725096,1548600,1240300,1896464,,1462488,1556504,454024,1027820,621620
383,2397,20,6.90104e+07,125,14,0,161,11752396,5115296,,2341696,4725128,1548816,1240304,1896452,,1467412,1548664,447716,1026612,624892
384,2403,17,5.86541e+07,125,18,0,161,11746396,4758520,,2337544,4725128,1546988,1240292,1896444,,1116016,1543412,447384,1028816,622892
385,2410,17,5.96143e+07,125,18,0,161,11751460,4373396,,2342504,4725216,1546984,1240300,1896456,,761252,1509448,448872,1031836,621988
386,2416,16,5.88205e+07,125,18,0,161,11754368,4085956,,2345016,4725468,1547016,1240316,1896552,,445608,1543604,452120,1033764,610860
387,2422,16,6.93024e+07,125,18,0,161,11768600,3853288,,2359188,4725476,1547016,1240300,1896620,,203644,1545092,462432,1025876,616244
388,2428,17,7.51709e+07,125,18,0,161,11770168,3844212,,2360692,4725508,1547016,1240320,1896632,,207764,1536980,459700,1021656,618112
389,2434,17,7.53885e+07,125,18,0,161,11773752,3822740,,2364196,4725596,1547024,1240316,1896620,,205692,1520584,460988,1012744,622732
390,2440,17,6.74151e+07,125,18,0,161,11772776,3796292,,2363208,4725616,1547024,1240308,1896620,,180508,1519948,449308,1022676,623852
391,2446,22,6.93053e+07,129,13,0,161,12085764,4114456,,2718616,4725612,1548076,1240340,1853120,,498736,1511928,424952,1026108,652732
392,2452,21,6.61316e+07,129,13,0,161,12255380,4034796,,2887716,4725620,1548580,1240308,1853156,,388424,1513812,457904,1026888,647768
393,2459,21,7.92451e+07,129,13,0,161,12265932,3868464,,2898256,4725644,1548584,1240284,1853164,,238892,1500052,452028,1026828,650664
394,2465,20,7.84134e+07,128,13,0,162,12274164,4139752,,2905248,4725844,1548580,1240324,1854168,,560456,1448260,459476,1026872,644688
395,2471,21,6.85006e+07,127,20,0,164,12107604,4457080,,2737300,4729432,1546404,1240308,1854160,,896404,1438928,449384,1025408,646956
396,2477,21,7.73329e+07,126,20,0,165,11974556,4131628,,2566428,4767152,1546404,1240316,1854256,,1209600,799296,449016,1023628,650088
397,2484,21,7.34258e+07,126,19,0,166,11899320,3887600,,2462356,4795844,1546404,1240464,1854252,,1556796,229304,439324,1015784,646392
398,2490,21,6.08659e+07,125,19,0,167,12444708,3790144,,2484540,5319080,1546404,1240436,1854248,,1504932,179580,445108,1015140,645384
