Iteration,Elapsed,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
71,404,48,23,1,0,20734320,9929716,,5248304,2781044,3531668,4191248,4982056,,230628,2873472,1111892,4600744,1112980
72,410,48,24,1,0,20828088,9987052,,5281584,2776592,3563072,4216996,4989844,,453412,2786092,1079712,4567968,1099868
73,415,48,25,1,0,20761844,9850256,,5248512,2778996,3526100,4220556,4987680,,278540,2784060,1117872,4568500,1101284
74,421,48,26,1,0,20803768,9871204,,5242740,2779756,3528680,4221840,5030752,,276320,2782752,1140800,4566812,1104520
75,427,48,27,1,0,20859472,10766760,,5237464,2827020,3547548,4219856,5027584,,282348,2713864,2065544,4568540,1136464
76,433,48,28,1,0,20888704,11167508,,5263032,2821960,3537912,4218068,5047732,,238432,2718276,1589380,4570292,2051128
77,439,48,29,1,0,20903412,10537276,,5264224,2823472,3558476,4223188,5034052,,242504,2716136,1144172,4563548,1870916
78,445,48,30,1,0,20902104,10384408,,5254256,2824528,3536596,4227000,5059724,,265968,2714624,1144840,4560124,1698852
79,450,48,31,1,0,20967552,10171264,,5235628,2828860,3556624,4226156,5120284,,304248,2709752,1123452,4560236,1473576
80,456,48,32,1,0,21021416,9943980,,5248596,2868584,3546776,4273288,5084172,,271920,2648000,1349292,4505332,1169436
81,462,48,33,1,0,21041752,9703616,,5240964,2860792,3591720,4232560,5115716,,280832,2651232,1102176,4547588,1121788
82,468,48,34,1,0,20895480,10314188,,5216464,2748468,3594976,4218972,5116600,,306360,3231396,1095968,4561616,1118848
83,474,48,35,1,0,21026748,11686248,,5216820,2847404,3597308,4216268,5148948,,2257640,2681296,1091996,4567856,1087460
84,480,49,35,1,0,21151140,11363200,,5303852,2844932,3608424,4224892,5169040,,2000272,2683372,1079148,4558700,1041708
85,485,50,35,1,0,21071528,11556460,,5234784,2843388,3610056,4220392,5162908,,1970560,2684284,1098664,4563732,1239220
86,491,50,36,1,0,21115288,11128380,,5253504,2870336,3606124,4208788,5176536,,1712988,2655344,1113552,4576228,1070268
87,497,50,37,1,0,21079860,11688580,,5265900,2837788,3557212,4214300,5204660,,1435280,2891036,1771284,4569328,1021652
88,503,51,37,1,0,21274832,10861780,,5271840,2859468,3668492,4222972,5252060,,996980,2874708,1466864,4560772,962456
89,509,52,37,1,0,21282572,10197732,,5268796,2924588,3602100,4235304,5251784,,673776,2578652,1433836,4547188,964280
90,515,54,36,1,0,21346384,9805824,,5318288,2944124,3578832,4252468,5252672,,308980,2538116,1471924,4523736,963068
