Iteration,Elapsed,Running,Creating,Terminating,Total Active Memory,Total Free Memory, Active,0,1,2,3,Free,0,1,2,3
137,1,23,0,19,84840732,26638352,,19029480,19272444,23985228,22553580,,10665264,9362580,2574140,4036368
138,0,23,0,19,84983744,26503616,,19084580,19373580,23985948,22539636,,10620352,9261392,2574808,4047064
139,0,23,0,19,85141300,26342064,,19231668,19372008,23984360,22553264,,10468440,9260384,2580868,4032372
140,0,23,0,19,84145584,27340740,,19333848,19375844,22695660,22740232,,10375936,9250268,3869680,3844856
141,0,21,0,19,82138852,29308676,,19335304,19374612,20675696,22753240,,10353472,9245004,5871640,3838560
142,1,21,0,19,82488868,28972748,,19384616,19452976,20902380,22748896,,10302508,9174696,5644228,3851316
143,0,21,0,19,82690868,28755904,,19543372,19476876,20934772,22735848,,10146400,9157572,5604380,3847552
144,0,22,0,19,83174632,28285444,,19651480,19476708,21098672,22947772,,10039368,9161024,5437112,3647940
145,0,22,0,19,83288952,28169416,,19653800,19482096,21199216,22953840,,10029552,9155732,5356504,3627628
146,0,22,0,19,83379512,28081972,,19654392,19485812,21277732,22961576,,10017064,9148772,5284056,3632080
147,1,22,0,19,83584704,27861848,,19755608,19581152,21284696,22963248,,9917048,9043684,5283572,3617544
148,0,22,0,19,84027824,27432844,,19961116,19583400,21392216,23091092,,9714188,9039872,5174544,3504240
149,0,22,0,19,84123892,27323428,,19964824,19589356,21397652,23172060,,9717124,9035120,5162144,3409040
150,1,22,0,19,84490616,26951016,,19964636,19589400,21754552,23182028,,9716932,9032632,4802884,3398568
151,0,23,0,19,84712068,26698904,,20060548,19691660,21775624,23184236,,9617020,8928404,4766020,3387460
152,1,23,0,19,85089716,26334668,,20267776,19691388,21876248,23254304,,9413728,8927308,4674212,3319420
153,0,23,0,19,85320816,26120072,,20269928,19686904,21979996,23383988,,9414812,8928568,4579464,3197228
154,0,23,0,19,85557044,25887556,,20275704,19687864,22186940,23406536,,9408568,8927336,4362060,3189592
155,1,23,0,19,85624836,25842780,,20340712,19711624,22193152,23379348,,9337228,8923592,4365412,3216548
156,0,23,0,19,85852504,25571472,,20390004,19788468,22292556,23381476,,9279292,8840380,4243320,3208480
157,1,23,0,19,86065960,25366816,,20390712,19790660,22291256,23593332,,9278060,8848288,4239612,3000856
158,0,23,0,19,86268920,25176884,,20390792,19789660,22491412,23597056,,9293096,8845292,4048116,2990380
159,0,23,0,19,86283340,25154992,,20390748,19792852,22497540,23602200,,9299240,8833252,4041564,2980936
160,0,23,0,19,86472812,24944800,,20389424,19891608,22585168,23606612,,9298484,8726492,3949036,2970788
161,0,23,0,19,86717924,24698144,,20389360,19891528,22674464,23762572,,9295992,8724848,3866604,2810700
162,1,23,0,19,86889772,24513644,,20388812,19896180,22808220,23796560,,9284048,8722104,3717828,2789664
163,0,23,0,19,86899656,24513116,,20388640,19897328,22812112,23801576,,9289744,8720832,3721888,2780652
164,1,23,0,19,86994964,24448396,,20389484,20000328,22813532,23791620,,9287028,8627184,3738772,2795412
165,0,23,0,19,87132580,24282268,,20388340,20001540,22915216,23827484,,9284884,8615336,3640324,2741724
166,0,23,0,19,87424188,23986488,,20380924,20003752,23045308,23994204,,9307384,8612148,3488312,2578644
167,1,23,0,19,87530836,23894628,,20381368,20003824,23130488,24015156,,9316464,8621588,3400952,2555624
