Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Error,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
130,0,55,37,4,0,0,14,60151096,44633844,70084988,128,44248224,,11806000,20313632,17379592,10651872,,15183048,5852488,7237268,16361040,,20883024,13836928,13696952,21668084,,32,32,32,32,,10583224,12395492,11498424,9771084
132,1,56,38,4,0,0,14,60191084,45018732,70477792,128,43829504,,11776788,20530164,17345420,10538712,,15251744,5622340,7666012,16478636,,20951780,13607276,14130952,21787784,,32,32,32,32,,10685512,12562760,11008812,9572420
135,0,57,35,4,0,0,18,61068608,44107212,69569960,128,44582280,,11188852,20744348,17989936,11145472,,15867340,5380276,7014740,15844856,,21567572,13366340,13481684,21154364,,32,32,32,32,,10054588,12777884,11639840,10109968
138,0,58,37,3,0,0,18,62313120,42794324,68263132,128,45766288,,11722464,21200060,17825156,11565440,,15321628,4912636,7162120,15397940,,21021920,12903512,13630204,20707496,,32,32,32,32,,10571140,13196740,11461728,10536680
140,0,59,35,4,0,0,20,62161852,42930888,68413388,128,45515980,,11497200,21170356,17822440,11671856,,15524396,4937044,7178052,15291396,,21224888,12929420,13651124,20607956,,32,32,32,32,,10319400,13104448,11442176,10649956
143,0,60,40,3,0,0,17,62976424,42056940,67541940,128,46163644,,12020196,21616236,17896344,11443648,,14989720,4462256,7064556,15540408,,20692028,12455512,13537396,20857004,,32,32,32,32,,10781780,13547080,11442776,10392008
145,0,61,36,4,0,0,21,62645864,42465460,67959264,128,45915056,,11447068,21354860,18294708,11549228,,15562992,4735256,6741560,15425652,,21267268,12730856,13216944,20744196,,32,32,32,32,,10187720,13310456,11970248,10446632
147,1,62,38,4,0,0,20,63116340,41959504,67462756,128,46357804,,11679428,20951236,18461260,12024416,,15314752,5165484,6562676,14916592,,21024060,13163060,13040476,20235160,,32,32,32,32,,10396724,12896896,12144624,10919560
150,0,63,40,3,0,0,20,64065208,40959976,66462732,128,47118164,,12438868,21533168,18251092,11842080,,14526132,4550428,6787544,15095872,,20235360,12546888,13264428,20416056,,32,32,32,32,,11071428,13431080,11915248,10700408
153,0,64,41,3,0,0,20,64586664,40387872,65899108,128,47592852,,12233052,21844328,18788384,11720900,,14735904,4214244,6227192,15210532,,20445052,12213768,12708280,20532008,,32,32,32,32,,10917260,13690416,12391064,10594112
155,0,65,42,4,0,0,19,64897340,40062764,65583016,128,47788072,,12572692,21840792,18586668,11897188,,14401884,4220344,6420712,15019824,,20116700,12220396,12902592,20343328,,32,32,32,32,,11203400,13673344,12173396,10737932
158,0,66,43,4,0,0,19,65257620,39670700,65192660,128,48140692,,12315632,21899828,18659132,12383028,,14642416,4158016,6335260,14535008,,20357312,12159668,12816736,19858944,,32,32,32,32,,10964860,13779488,12239012,11157332
160,0,67,43,4,0,0,20,66350560,38107440,63632716,128,49449396,,12948676,22097660,18701664,12602560,,13997596,3957224,5837184,14315436,,19712680,11961124,12316960,19641952,,32,32,32,32,,11524404,13899336,12636532,11389124
162,1,68,47,4,0,0,17,65808536,38644452,64176140,128,48910136,,13112304,21928484,18695320,12072428,,13832872,4131632,5851856,14828092,,19547964,12137712,12335812,20154652,,32,32,32,32,,11704236,13710968,12621364,10873568
165,0,69,44,3,0,0,22,65954032,38876876,64420980,128,48458560,,12810008,21798036,19076156,12269832,,14133600,4238424,5877800,14627052,,19854980,12245356,12366696,19953948,,32,32,32,32,,11404392,13492452,12575292,10986424
167,1,70,45,3,0,0,22,65385688,39435656,64975748,128,47780992,,12141388,22464824,18583064,12196412,,14802304,3547260,6389236,14696856,,20523716,11554804,12871440,20025788,,32,32,32,32,,10666400,14158772,12119024,10836796
170,0,71,45,3,0,0,23,66788904,37531032,63074772,128,49470072,,12839476,22656064,18824772,12468592,,14078776,3346888,5698640,14406728,,19800320,11358836,12179740,19735876,,32,32,32,32,,11328632,14360272,12621116,11160052
173,0,72,46,3,0,0,23,68169080,36105332,61651740,128,50678276,,13091792,22845524,19320368,12911396,,13799644,3173612,5190324,13941752,,19522548,11186640,11671304,19271248,,32,32,32,32,,11524956,14484328,13138632,11530360
175,1,73,49,3,0,0,21,68094232,36156228,61710816,128,50570116,,13096296,22448480,19473148,13076308,,13793092,3549980,5018744,13794412,,19517492,11562472,11502920,19127932,,32,32,32,32,,11523580,14082296,13265916,11698324
178,0,74,48,4,0,0,22,67954524,36790704,62346996,128,50096176,,13330108,22627232,19120644,12876540,,13562284,3354088,5809816,14064516,,19285864,11365704,12296368,19399060,,32,32,32,32,,11689176,14213372,12561260,11632368
180,0,75,48,3,0,0,24,69126656,35566372,61135888,128,51114456,,13833228,23128476,19313336,12851616,,13034684,2842892,5600336,14088460,,18758468,10857748,12096472,19423200,,32,32,32,32,,12162180,14668840,12645828,11637608
183,0,76,47,3,0,0,26,69374944,34832812,60413712,128,51657748,,13789636,23533508,19286456,12765344,,13067240,2431468,5193064,14141040,,18791628,10448084,11692788,19481212,,32,32,32,32,,12096932,15066608,12965728,11528480
185,0,77,46,3,0,0,28,69540824,35123148,60711868,128,51521804,,14034012,22838100,20000832,12667880,,12805468,3204904,4857944,14254832,,18530256,11223004,11359788,19598820,,32,32,32,32,,12357268,14524620,13251260,11388656
188,0,78,47,4,0,0,27,70412928,34184416,59784884,128,52258996,,13703676,23081012,20060644,13567596,,13127720,2944668,4793220,13318808,,18854116,10968508,11296860,18665400,,32,32,32,32,,12052076,14745840,13273204,12187876
190,1,79,51,3,0,0,25,71097028,33475660,59083608,128,52792000,,14025372,23338976,20170012,13562668,,12822152,2679512,4676800,13297196,,18548888,10704660,11184272,18645788,,32,32,32,32,,12272960,15034236,13321516,12163288
193,0,80,51,4,0,0,25,71437704,33185304,58796892,128,53258672,,14273240,22971864,20388356,13804244,,12660400,3031872,4441796,13051236,,18387692,11059640,10949660,18399900,,32,32,32,32,,12725228,14578028,13522732,12432684
195,1,81,54,3,0,0,24,70689608,33907516,59525692,128,52526052,,13993624,23102580,20351132,13242272,,12920460,2899628,4475368,13612060,,18649568,10931572,10984772,18959780,,32,32,32,32,,12448028,14672916,13525168,11879940
198,0,82,52,3,0,0,27,71300464,33255608,58874828,128,52943836,,13830324,23668632,20901424,12900084,,13087076,2307572,3885272,13975688,,18816064,10339012,10396752,19323000,,32,32,32,32,,12262036,15196772,13954084,11530944
201,0,83,50,3,0,0,30,70974092,33559652,59179620,128,52425428,,14109892,22409180,20630824,13824196,,12782396,3584740,4178268,13014248,,18510504,11618244,10689736,18361136,,32,32,32,32,,12417760,13992668,13665988,12349012
203,1,84,48,3,0,0,33,72075204,32492500,58107880,128,53499428,,14048764,23519284,20614640,13892516,,12844772,2438188,4285628,12923912,,18567320,10472684,10797004,18270872,,32,32,32,32,,12338624,14922540,13859364,12378900
206,0,85,45,4,0,0,36,72717140,31812104,57392084,128,54022820,,14462148,24165752,20178608,13910632,,12444600,1781592,4691268,12894644,,18125004,9817404,11203864,18245812,,32,32,32,32,,12647896,15552468,13438740,12383716
209,0,86,47,3,0,0,36,74477200,30044188,55629828,128,55615112,,15105604,24322920,20488004,14560672,,11792224,1612672,4388364,12250928,,17473840,9650164,10902244,17603580,,32,32,32,32,,13241084,15729796,13687656,12956576
211,1,87,52,4,0,0,31,74707208,29803236,55400500,128,55845688,,15280216,24080384,20954960,14391648,,11605124,1855876,3922556,12419680,,17293652,9895368,10437792,17773688,,32,32,32,32,,13423504,15462772,14135472,12823940
214,0,88,54,3,0,0,31,72773552,31688908,57295972,128,53801124,,14558888,24291684,20856032,13066948,,12347100,1639192,3975244,13727372,,18037000,9680024,10496660,19082288,,32,32,32,32,,12711788,15610468,14005992,11472876
216,1,89,47,4,0,0,38,74630312,29796340,55402304,128,55388704,,14592256,24761488,21119500,14157068,,12301048,1147520,3724896,12622876,,17989316,9190008,10245320,17977660,,32,32,32,32,,12678928,16070680,14233320,12405776
219,0,90,49,3,0,0,38,75468160,28863832,54477848,128,56228592,,14401824,24598708,21435008,15032620,,12469012,1279880,3388076,11726864,,18159328,9325280,9909260,17083980,,32,32,32,32,,12529032,15871996,14563016,13264548
222,0,91,51,4,0,0,36,74239752,29640956,55254608,128,55237736,,15300332,24067228,20675012,14197180,,11547808,1849152,3718644,12525352,,17238704,9895276,10240368,17880260,,32,32,32,32,,13279928,15384344,14146768,12426696
224,1,92,48,4,0,0,40,75824368,28472136,54098156,128,56219016,,15453820,24282772,21135580,14952196,,11389084,1610284,3686040,11786728,,17081616,9659536,10213980,17143024,,32,32,32,32,,13429076,15493264,14160716,13135960
227,0,93,48,4,0,0,41,77351448,26832708,52472472,128,57687012,,15725256,24718308,21766980,15140904,,11088640,1157796,3015108,11571164,,16782836,9209068,9548956,16931612,,32,32,32,32,,13690132,15916268,14752764,13327848
230,0,94,54,3,0,0,37,77537300,26619424,52282076,128,57807308,,15853556,24569120,21632796,15481828,,10964304,1298880,3114688,11241552,,16660560,9363240,9652060,16606216,,32,32,32,32,,13770004,15810212,14611496,13615596
232,1,95,58,4,0,0,33,76033268,28126088,53801128,128,56297528,,15163384,24060536,21846060,14963288,,11650700,1805348,2908172,11761868,,17348820,9879076,9444496,17128736,,32,32,32,32,,13092836,15343380,14744972,13116340
235,0,96,55,3,0,0,38,77906840,26206408,51882992,128,57839336,,15848416,24546680,22306680,15205064,,10962772,1294444,2452312,11496880,,16662168,9365272,8988608,16866944,,32,32,32,32,,13691672,15653944,15230312,13263408
238,0,97,57,3,0,0,37,78743012,25392512,51077916,128,58911052,,16198484,24839068,22106968,15598492,,10596568,1008452,2607944,11179548,,16296540,9082184,9149608,16549584,,32,32,32,32,,14049092,15977016,14987744,13897200
240,1,98,58,3,0,0,37,78412132,25258820,50941948,128,58956056,,16110888,25283144,21584012,15434088,,10658096,514628,2733648,11352448,,16357936,8587612,9272612,16723788,,32,32,32,32,,13907248,16362240,14905464,13781104
243,0,99,56,4,0,0,39,78317468,25356516,51061748,128,58687172,,16628980,24739744,21510596,15438148,,10154804,1059192,2796780,11345740,,15856088,9144556,9338276,16722828,,32,32,32,32,,14418968,15807684,14720404,13740116
245,1,100,58,3,0,0,39,78573960,25604156,51311012,128,58660452,,16383448,25293592,21789052,15107868,,10368516,630348,2923964,11681328,,16067460,8716904,9467876,17058772,,32,32,32,32,,14118480,16578500,14575252,13388220
248,0,101,57,3,0,0,41,80526680,23590920,49307796,128,60495768,,16768420,25525836,22586568,15645856,,9981532,385472,2098924,11124992,,15682992,8474252,8648056,16502496,,32,32,32,32,,14502208,16853168,15291620,13848772
251,0,102,61,4,0,0,37,78997884,25185816,50913716,128,59196520,,15221492,25249424,22680224,15846744,,11628956,667624,1998184,10891052,,17336204,8759636,8549288,16268588,,32,32,32,32,,13248704,16560648,15360408,14026760
254,0,103,56,3,0,0,44,79975396,24219812,49941432,128,59779736,,15801676,25032464,23131484,16009772,,11026544,925092,1530680,10737496,,16733544,9007384,8085016,16115488,,32,32,32,32,,13639152,16260516,15748200,14131868
256,1,104,59,4,0,0,41,80612448,23149296,48872640,128,60796356,,16701240,25336720,22162152,16412336,,10117284,633528,2088792,10309692,,15825308,8712376,8645820,15689136,,32,32,32,32,,14540596,16456828,15251088,14547844
259,1,105,60,4,0,0,41,80229800,22994228,48723400,128,60776608,,16528332,25650128,22071620,15979720,,10261096,297656,1697940,10737536,,15971864,8375036,8259136,16117364,,32,32,32,32,,14409920,16758128,15488112,14120448
262,0,106,57,3,0,0,46,79066452,23980620,49406992,128,59828088,,16143200,24648288,22214512,16060452,,10680732,1065844,1566020,10668024,,16392036,8845024,8121760,16048172,,32,32,32,32,,13923644,16110132,15619220,14175092
264,1,107,60,3,0,0,44,81324888,22179268,47622912,128,61681724,,17144188,25003392,22487516,16689792,,9644640,700920,1842728,9990980,,15357476,8481768,8409524,15374144,,32,32,32,32,,14835008,16395912,15740376,14710428
267,1,108,65,4,0,0,39,81489236,22735004,47928648,128,61120652,,16974060,25763896,22539100,16212180,,9791596,252076,2204704,10486628,,15506848,7774632,8769684,15877484,,32,32,32,32,,14730228,16794980,15346140,14249304
270,0,109,65,3,0,0,41,82484384,21794848,46859068,128,61820320,,17236256,25630812,23253980,16363336,,9517456,504048,1463460,10309884,,15236188,7892708,8031416,15698756,,32,32,32,32,,14896656,16590780,16008312,14324572
