Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
104,0,43,42,1,0,0,39758632,61711136,105834516,5424,44695568,,7875728,8545464,11473676,11863764,,21507180,19768920,10731496,9703540,,28797672,28559664,24181948,24295232,,1984,1984,636,820,,7430728,8916484,13606248,14742108
106,1,44,43,1,0,0,39775500,61739456,105863784,5424,44696612,,7877156,8544988,11456512,11896844,,21533860,19764636,10748228,9692732,,28824384,28555420,24198944,24285036,,1984,1984,636,820,,7430752,8916524,13606568,14742768
109,0,45,43,2,0,0,39802288,61688768,105815568,5424,44697852,,7888620,8546148,11461632,11905888,,21517944,19755212,10739052,9676560,,28808532,28546020,24190472,24270544,,1984,1984,636,820,,7430840,8916544,13607200,14743268
112,0,46,44,2,0,0,39821044,61645848,105774436,5424,44698500,,7888588,8563608,11461508,11907340,,21514196,19731980,10734512,9665160,,28804836,28524256,24186104,24259240,,1984,1984,636,820,,7430920,8916832,13607380,14743368
114,1,47,46,1,0,0,39892396,61601300,105733076,5424,44699440,,7891304,8570548,11478984,11951560,,21510608,19720068,10732436,9638188,,28802612,28512368,24185360,24232736,,1984,1984,636,820,,7431084,8916860,13607676,14743820
117,0,48,47,1,0,0,39904508,61609852,105743736,5424,44700372,,7892104,8559056,11470796,11982552,,21518196,19752256,10749876,9589524,,28810224,28544588,24203268,24185656,,1984,1984,636,820,,7431108,8916892,13608088,14744284
120,0,49,48,1,0,0,39912892,61580564,105714864,5424,44700872,,7904088,8559152,11474016,11975636,,21500120,19746212,10736816,9597416,,28792208,28538564,24190320,24193772,,1984,1984,636,820,,7431204,8916904,13608248,14744516
122,1,50,48,2,0,0,39928556,61571640,105707672,5424,44701448,,7905620,8571568,11478732,11972636,,21490668,19742792,10731112,9607068,,28784156,28535232,24184764,24203520,,1984,1984,636,820,,7431408,8917068,13608340,14744632
125,1,51,49,2,0,0,39979724,61483828,105624588,5424,44703604,,7930124,8572024,11478148,11999428,,21456656,19733128,10728456,9565588,,28751388,28526924,24182596,24163680,,1984,1984,636,820,,7432388,8917240,13608852,14745124
128,0,52,51,1,0,0,40002840,61476560,105621364,5424,44706424,,7908068,8573764,11524244,11996764,,21490004,19731188,10679396,9575972,,28784756,28525004,24135332,24176272,,1984,1984,636,820,,7432368,8917256,13609464,14747336
131,0,53,52,1,0,0,39990016,61480148,105625280,5424,44706748,,7909868,8574532,11507652,11997964,,21481236,19725784,10698360,9574768,,28776016,28519620,24154460,24175184,,1984,1984,636,820,,7432412,8917268,13609632,14747436
133,1,54,53,1,0,0,40013172,61471540,105618684,5424,44707844,,7922980,8586360,11507860,11995972,,21463744,19733880,10693860,9580056,,28759800,28527820,24150020,24181044,,1984,1984,636,820,,7432684,8917448,13609696,14748016
136,1,55,53,2,0,0,40040884,61423524,105574248,5424,44709076,,7912844,8581604,11521432,12025004,,21476508,19715864,10688720,9542432,,28772588,28511192,24145096,24145372,,1984,1984,636,820,,7432704,8917608,13609956,14748808
139,1,56,55,1,0,0,40044160,61424840,105578104,5424,44710444,,7914512,8574920,11538248,12016480,,21474492,19718272,10677728,9554348,,28770600,28513624,24136252,24157628,,1984,1984,636,820,,7432736,8917644,13610904,14749160
142,1,57,56,1,0,0,40035248,61433936,105587692,5424,44710996,,7928056,8574348,11526416,12006428,,21464052,19726340,10681944,9561600,,28760260,28521728,24140680,24165024,,1984,1984,636,820,,7432912,8917668,13611116,14749300
145,1,58,57,1,0,0,40084192,61357864,105515040,5424,44712128,,7940132,8601544,11529764,12012752,,21423248,19696164,10679752,9558700,,28720812,28492968,24138672,24162588,,1984,1984,636,820,,7433068,8917960,13611320,14749780
148,0,59,58,1,0,0,40071840,61342048,105501200,5424,44712984,,7922456,8590820,11543504,12015060,,21446512,19694844,10653632,9547060,,28744104,28491676,24114208,24151212,,1984,1984,636,820,,7433100,8917980,13611816,14750088
151,0,60,59,1,0,0,40093524,61305272,105466464,5424,44713820,,7924232,8591784,11533580,12043928,,21446512,19697756,10649292,9511712,,28744136,28494620,24110256,24117452,,1984,1984,636,820,,7433132,8918008,13612204,14750476
154,0,61,60,1,0,0,40038496,61377460,105538948,5424,44714164,,7939216,8593796,11534556,11970928,,21431544,19697040,10661852,9587024,,28729228,28493932,24122880,24192908,,1984,1984,636,820,,7433228,8918044,13612272,14750620
157,0,62,60,2,0,0,40049212,61379792,105543212,5424,44715208,,7929444,8611056,11536188,11972524,,21450920,19678772,10666476,9583624,,28748660,28476796,24128044,24189712,,1984,1984,636,820,,7433304,8918260,13612808,14750836
159,1,63,61,2,0,0,40080760,61326176,105491964,5424,44716220,,7929564,8608776,11539972,12002448,,21449688,19662960,10655944,9557584,,28747472,28461316,24117916,24165260,,1984,1984,636,820,,7433336,8918384,13613228,14751272
162,1,64,63,1,0,0,40099308,61329764,105498864,5424,44717204,,7940708,8607916,11560468,11990216,,21455360,19673928,10626528,9573948,,28754500,28472300,24090004,24182060,,1984,1984,636,820,,7433512,8918404,13613564,14751724
165,1,65,64,1,0,0,40096048,61329780,105499816,5424,44718228,,7952872,8601108,11550292,11991776,,21433716,19700004,10639288,9556772,,28732948,28498424,24103000,24165444,,1984,1984,636,820,,7433664,8918448,13613824,14752292
168,1,66,65,1,0,0,40148204,61254804,105427180,5424,44719380,,7964452,8615708,11568860,11999184,,21401376,19684784,10617476,9551168,,28701988,28483308,24081612,24160272,,1984,1984,636,820,,7433836,8918600,13614248,14752696
171,0,67,66,1,0,0,40156556,61308364,105483796,5424,44720360,,7953652,8612552,11590252,12000100,,21441240,19702644,10601356,9563124,,28741880,28502508,24067084,24172324,,1984,1984,636,820,,7433852,8918752,13614972,14752784
174,0,68,67,1,0,0,40177212,61258836,105435888,5424,44720484,,7954868,8616436,11580796,12025112,,21430632,19694652,10603332,9530220,,28730540,28494560,24069464,24141324,,1984,1984,636,820,,7433028,8918800,13615116,14753540
177,0,69,68,1,0,0,40170464,61259980,105437780,5424,44721276,,7955860,8617440,11579416,12017748,,21423540,19680436,10616720,9539284,,28723496,28480376,24083280,24150628,,1984,1984,636,820,,7433132,8918832,13615536,14753776
180,0,70,68,2,0,0,40188976,61238732,105418292,5424,44722064,,7958656,8630684,11580632,12019004,,21418516,19668616,10614940,9536660,,28718552,28469856,24081644,24148240,,1984,1984,636,820,,7433236,8919084,13615724,14754020
183,1,71,69,1,0,0,40205192,61197904,105378124,5424,44722644,,7949868,8625328,11592916,12037080,,21419932,19670240,10599376,9508356,,28720024,28471656,24066332,24120112,,1984,1984,636,820,,7433280,8919184,13615980,14754200
186,1,72,69,2,0,0,40200600,61208788,105391104,5424,44723620,,7948356,8629356,11582772,12040116,,21427268,19664312,10601604,9515604,,28727376,28465760,24069056,24128912,,1984,1984,636,820,,7433308,8919204,13616480,14754628
189,1,73,70,2,0,0,40157824,61254148,105438560,5424,44724636,,7961128,8630484,11593288,11972924,,21435716,19662716,10580976,9574740,,28735916,28464204,24050176,24188264,,1984,1984,636,820,,7433468,8919252,13617048,14754868
192,1,74,72,1,0,0,40181924,61233084,105420940,5424,44725708,,7967900,8644620,11594880,11974524,,21400664,19654528,10602640,9575252,,28702640,28456960,24071940,24189400,,1984,1984,636,820,,7433652,8919440,13617140,14755476
196,1,75,74,1,0,0,40252232,61181196,105372816,5424,44727332,,7973672,8639932,11608996,12029632,,21389752,19672672,10589540,9529232,,28692456,28475652,24059308,24145400,,1984,1984,636,820,,7433808,8919588,13617600,14756336
200,0,76,75,1,0,0,40225584,61190316,105383008,5424,44728524,,7974396,8641664,11585072,12024452,,21399732,19664816,10609648,9516120,,28702480,28467840,24080100,24132588,,1984,1984,636,820,,7433872,8919640,13618360,14756652
203,0,77,75,2,0,0,40225936,61190436,105383924,5424,44729316,,7988392,8638656,11574068,12024820,,21385208,19668668,10605292,9531268,,28688064,28471740,24075904,24148216,,1984,1984,636,820,,7433980,8919680,13618512,14757144
206,1,78,75,3,0,0,40267076,61150224,105347292,5424,44730560,,7987320,8663768,11588084,12027904,,21383172,19635056,10609352,9522644,,28686068,28439572,24081736,24139916,,1984,1984,636,820,,7434076,8919968,13619080,14757436
