Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Error,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
186,0,68,41,0,27,0,0,66522388,45065908,82882472,7920,60104324,,13169528,20128712,19447184,13776964,,16473932,6380884,6998892,15212200,,23927608,17337964,17914932,23701968,,1980,1980,1980,1980,,13250100,16464508,16309752,14079964
188,0,69,41,0,28,0,0,66646612,44938364,82755728,7920,60206900,,13171668,20139812,19448684,13886448,,16472976,6369960,6992068,15103360,,23926664,17327376,17908300,23593388,,1980,1980,1980,1980,,13250432,16464968,16309988,14181512
191,0,70,41,0,29,0,0,66632180,44940532,82758220,7920,60208036,,13171012,20134568,19448856,13877744,,16482056,6373464,6982632,15102380,,23935760,17330996,17899052,23592412,,1980,1980,1980,1980,,13250452,16465732,16310248,14181604
194,0,71,41,0,30,0,0,66763812,44828160,82646556,7920,60311420,,13173948,20152724,19558904,13878236,,16477800,6363852,6882052,15104456,,23931504,17321600,17798940,23594512,,1980,1980,1980,1980,,13250772,16466416,16412328,14181904
196,1,72,41,0,31,0,0,66757916,44809448,82628448,7920,60316144,,13172464,20141928,19557752,13885772,,16471464,6362568,6873568,15101848,,23925180,17320452,17790892,23591924,,1980,1980,1980,1980,,13250816,16466564,16412768,14185996
199,0,73,41,0,32,0,0,66852036,44731272,82550708,7920,60402796,,13171668,20147612,19647080,13885676,,16483768,6353704,6796432,15097368,,23937516,17311836,17713892,23587464,,1980,1980,1980,1980,,13251004,16466820,16498504,14186468
202,0,74,41,0,33,0,0,67192076,44375176,82195868,7920,60732620,,13272912,20153112,19777592,13988460,,16380980,6353292,6647980,14992924,,23834964,17311680,17565952,23483272,,1980,1980,1980,1980,,13352108,16467308,16624420,14288784
204,1,75,41,0,34,0,0,67257348,44320568,82141832,7920,60842364,,13267924,20252488,19751356,13985580,,16390964,6267232,6669668,14992704,,23844952,17225908,17587912,23483060,,1980,1980,1980,1980,,13352128,16576576,16624764,14288896
207,0,76,41,0,35,0,0,67446784,44145308,81969796,7920,61022916,,13347912,20355824,19753976,13989072,,16311472,6159716,6673236,15000884,,23767700,17119200,17591648,23491248,,1980,1980,1980,1980,,13429988,16674904,16625040,14292984
210,0,77,41,0,36,0,0,67484384,44147200,81925196,7920,61006192,,13378832,20350796,19764240,13990516,,16270144,6197128,6670612,15009316,,23726480,17109640,17589380,23499696,,1980,1980,1980,1980,,13459444,16628064,16625544,14293140
