Iteration,Elapsed,Running,Creating,Terminating,Total Active Memory,Total Free Memory, Active,0,1,2,3,Free,0,1,2,3
888,31,875,0,0,41408024,63331296,,7738364,8276200,12378544,13014916,,20130528,18414844,12637160,12148764
889,389,886,0,0,41737108,62781516,,7889304,8354456,12377408,13115940,,19953900,18294652,12552888,11980076
890,163,886,0,0,41765020,62688960,,7851668,8408608,12595596,12909148,,19997736,18228648,12307248,12155328
891,60,889,0,0,41890784,62493032,,7940444,8371024,12562604,13016712,,19888692,18269152,12306964,12028224
892,37,889,0,0,41783572,62540336,,7869172,8431128,12460460,13022812,,19958264,18201160,12395556,11985356
893,91,889,0,0,42004860,62283668,,7907348,8445664,12583872,13067976,,19901816,18191472,12263252,11927128
894,9,889,0,0,42025836,62269468,,7904740,8422120,12551472,13147504,,19920024,18204920,12299688,11844836
895,71,889,0,0,42065672,62154016,,7924748,8371808,12619132,13149984,,19890696,18228332,12208592,11826396
896,49,889,0,0,41912728,62269188,,7926968,8278916,12576932,13129912,,19879608,18333056,12234812,11821712
897,12,889,0,0,41770284,62409352,,7909504,8309516,12571892,12979372,,19907504,18287060,12242068,11972720
898,49,0,0,0,41503456,62632384,,8010160,8156512,12317440,13019344,,19787016,18455500,12472152,11917716
899,39,897,0,0,41504772,62579804,,7916760,8108780,12320468,13158764,,19878580,18473296,12457188,11770740
900,5,897,0,0,41636796,62468256,,7865080,8178396,12501996,13091324,,19934468,18422684,12259840,11851264
901,3,897,0,0,41690724,62395680,,7968520,8107096,12436924,13178184,,19817748,18479372,12336040,11762520
902,26,897,0,0,41919936,62121020,,7964104,8171076,12484128,13300628,,19818592,18408408,12270452,11623568
903,36,897,0,0,41641344,62397696,,7995728,8214456,12407288,13023872,,19792780,18370132,12346376,11888408
904,5,897,0,0,41664824,62302472,,7916968,8238996,12410444,13098416,,19865432,18326432,12313284,11797324
905,23,897,0,0,41706256,62278544,,7945716,8153468,12537600,13069472,,19818988,18422436,12196788,11840332
906,5,897,0,0,41944264,62040624,,7889948,8254332,12656348,13143636,,19879468,18318756,12085648,11756752
907,117,897,0,0,42281400,61614880,,7993096,8304120,12698312,13285872,,19768404,18260056,12009268,11577152
908,35,897,0,0,42067788,61773048,,7882532,8273188,12665712,13246356,,19867360,18271640,12020320,11613728
909,46,898,0,0,42167200,61664660,,7853808,8324216,12795864,13193312,,19897120,18236800,11877536,11653204
910,54,0,0,0,42281756,61174628,,7786060,8375076,12797924,13322696,,19965188,17837968,11863000,11508472
911,42,898,0,0,41743120,61544004,,7689776,8295316,12474048,13283980,,20042600,17808584,12181904,11510916
912,85,500,0,0,41896540,61378060,,7762664,8285952,12612136,13235788,,19981744,17838888,12005760,11551668
913,51,898,0,0,42031832,61176340,,7800592,8373324,12619616,13238300,,19938680,17736804,11981792,11519064
914,43,898,0,0,42430316,60759276,,7707768,8437644,12803028,13481876,,20013072,17679404,11789236,11277564
915,11,898,0,0,42206704,60956856,,7872800,8316168,12735988,13281748,,19857276,17787464,11851892,11460224
916,30,0,0,0,42207600,60917316,,7806352,8298164,12933952,13169132,,19907516,17803400,11640176,11566224
917,45,0,0,0,42159620,60882136,,7799444,8253800,12761040,13345336,,19921868,17821964,11773308,11364996
918,66,898,0,0,41732632,61251996,,7811676,8310252,12514744,13095960,,19877900,17778544,12017008,11578544
919,150,898,0,0,42176380,60730268,,7901004,8523944,12557552,13193880,,19808620,17558864,11919920,11442864
920,172,898,0,0,41916112,60442176,,7921572,8342736,12258548,13393256,,19771728,17711464,11933588,11025396
921,45,0,0,0,41350352,60980048,,7901848,8371872,12212268,12864364,,19783604,17707828,11983736,11504880
922,10,898,0,0,41419668,60881028,,7878428,8406084,12317528,12817628,,19790652,17650964,11877812,11561600
923,53,898,0,0,41481184,60780140,,7886216,8386964,12296772,12911232,,19797352,17673168,11885268,11424352
924,42,898,0,0,41643200,60517588,,7869884,8349980,12434212,12989124,,19794768,17698212,11691268,11333340
925,35,898,0,0,41820944,60382188,,7849160,8447544,12522268,13001972,,19814472,17602684,11624160,11340872
926,5,898,0,0,42039096,60131844,,7916948,8555660,12468432,13098056,,19762952,17485920,11664064,11218908
927,48,0,0,0,42035672,60061784,,8075448,8378356,12501564,13080304,,19567660,17652908,11620220,11220996
928,56,0,0,0,42059580,59995136,,8000584,8449724,12431860,13177412,,19635572,17582084,11662312,11115168
929,132,496,0,0,42090512,59856856,,7982304,8456832,12584640,13066736,,19631436,17562152,11476952,11186316
930,15,0,0,0,42109848,59869060,,7884616,8458108,12644616,13122508,,19720680,17575536,11431692,11141152
931,148,909,0,0,41890084,59960544,,8046400,8497688,12142684,13203312,,19562604,17499436,11877980,11020524
932,24,909,0,0,42060944,59833076,,8100416,8514080,12180348,13266100,,19509060,17499540,11863404,10961072
933,41,909,0,0,42015428,59793056,,8043680,8349244,12356076,13266428,,19553400,17635844,11666740,10937072
934,40,909,0,0,41922656,59862204,,8026272,8361544,12427816,13107024,,19558228,17632336,11583028,11088612
935,21,909,0,0,41819904,59954268,,8034880,8493716,12177388,13113920,,19545960,17503548,11826732,11078028
936,75,909,0,0,42028312,59727640,,8077964,8443636,12357692,13149020,,19502880,17542128,11641632,11041000
937,13,0,0,0,41850924,59894368,,8011876,8341736,12325712,13171600,,19579456,17633512,11668660,11012740
938,68,909,0,0,42113032,59608216,,7958784,8492108,12558532,13103608,,19623708,17494524,11435784,11054200
939,16,909,0,0,42270696,59367832,,8026244,8586188,12499420,13158844,,19522548,17379984,11468644,10996656
940,17,909,0,0,42374292,59262056,,8007812,8499256,12631948,13235276,,19553336,17476296,11309952,10922472
941,160,909,0,0,42193492,59362268,,8100640,8481004,12481528,13130320,,19457048,17480304,11442144,10982772
942,24,909,0,0,42260324,59298760,,8043052,8463276,12462928,13291068,,19506060,17495748,11468368,10828584
943,131,909,0,0,42036884,59391776,,8011164,8468004,12400316,13157400,,19525028,17485456,11470332,10910960
944,7,909,0,0,42202224,59254688,,8067336,8438952,12502544,13193392,,19456916,17511820,11392524,10893428
945,22,909,0,0,42028444,59419804,,8110732,8469452,12411964,13036296,,19432904,17471692,11464444,11050764
946,110,909,0,0,41992528,59360192,,8098528,8405292,12265236,13223472,,19419100,17515668,11597776,10827648
947,93,496,0,0,42596692,58721972,,8113836,8490992,12597928,13393936,,19389080,17440496,11246572,10645824
948,90,909,0,0,42614952,58559152,,8124020,8502528,12759148,13229256,,19366408,17423680,11011576,10757488
949,8,909,0,0,42681700,58414004,,8214756,8469312,12727292,13270340,,19271736,17423204,11039168,10679896
950,5,909,0,0,42703268,58387828,,8176336,8487712,12648984,13390236,,19315812,17401380,11110528,10560108
951,24,908,0,0,43410236,57581940,,8190788,8519908,13128128,13571412,,19291728,17358148,10586652,10345412
952,46,908,0,0,42805248,58092516,,8158644,8542872,12900156,13203576,,19292580,17329044,10788984,10681908
953,48,909,0,0,43053144,57763156,,8181676,8461532,12861388,13548548,,19281908,17392268,10782648,10306332
954,58,909,0,0,42930164,57790288,,8150036,8411196,12871044,13497888,,19295836,17422452,10733304,10338696
955,60,909,0,0,43208748,57479260,,8199000,8509592,12952036,13548120,,19226460,17331048,10652728,10269024
956,42,909,0,0,43034652,57608004,,8255756,8635332,12644460,13499104,,19162432,17200224,10948236,10297112
957,117,909,0,0,43005328,57548712,,8190612,8588084,12759328,13467304,,19238428,17227420,10774044,10308820
958,57,909,0,0,43160868,57360516,,8209616,8458336,12946432,13546484,,19210620,17364912,10572696,10212288
959,72,0,0,0,43074316,57618952,,8238908,8494728,12854944,13485736,,19178520,17336184,10664672,10439576
960,14,909,0,0,43018200,57598372,,8189640,8473076,12876572,13478912,,19223912,17334616,10619100,10420744
961,26,909,0,0,43266232,56377552,,8221732,8525904,13003960,13514636,,19159452,17270160,9938496,10009444
962,6,909,0,0,43190040,57066668,,8226632,8475024,13047796,13440588,,19194596,17339608,10606900,9925564
963,25,909,0,0,43549312,58161656,,8211760,8561304,13070852,13705396,,19178004,17234644,11406068,10342940
964,3,909,0,0,43151116,58553084,,8189524,8520580,12728140,13712872,,19204732,17273948,11755220,10319184
965,11,909,0,0,43387912,58262560,,8170908,8589544,12778968,13848492,,19232988,17203052,11648756,10177764
966,38,909,0,0,43131728,59202596,,8248976,8545308,12607352,13730092,,19132564,17224736,11702056,11143240
967,47,907,0,2,42811444,59377812,,8275856,8608276,12701412,13225900,,19115888,17181216,11581836,11498872
968,96,907,0,0,42722732,59757156,,8295384,8491108,12579464,13356776,,19084436,17611728,11711028,11349964
969,153,908,0,0,42685112,59139940,,8220708,8488960,12673296,13302148,,18556424,17623268,11581904,11378344
970,6,908,0,0,42911560,59064588,,8285648,8543048,12818640,13264224,,18671664,17559100,11419748,11414076
971,77,908,0,0,43088432,58847572,,8302560,8723044,12739008,13323820,,18635424,17363352,11488512,11360284
972,6,909,0,0,42990172,58918736,,8318076,8604280,12735840,13331976,,18617396,17481320,11494916,11325104
973,42,909,0,0,42744660,59141368,,8287724,8576068,12569472,13311396,,18640596,17516592,11639672,11344508
974,121,0,0,0,42735168,59239728,,8195808,8587868,12756944,13194548,,18954656,17476884,11393916,11414272
975,78,909,0,0,42717632,59267472,,8243520,8578620,12544540,13350952,,18889772,17481484,11624236,11271980
976,15,909,0,0,42686192,59312444,,8231476,8649412,12451148,13354156,,18926720,17426272,11702468,11256984
977,4,909,0,0,42902000,59065404,,8254092,8591600,12690448,13365860,,18897128,17474704,11451772,11241800
978,11,909,0,0,42971932,58980240,,8290512,8545336,12708848,13427236,,18859996,17509848,11443044,11167352
979,6,909,0,0,42955548,59015288,,8287528,8636376,12607612,13424032,,18855416,17425500,11555392,11178980
980,94,909,0,0,42823184,59043520,,8244824,8646168,12740360,13191832,,18885208,17405324,11374060,11378928
981,26,909,0,0,42853220,59003516,,8292492,8636324,12775580,13148824,,18843352,17390796,11353996,11415372
982,31,909,0,0,42914248,58910800,,8320672,8414008,12919092,13260476,,18802496,17610772,11189988,11307544
983,25,0,0,0,43067428,58739896,,8249440,8683792,12856052,13278144,,18881340,17344300,11245956,11268300
984,83,909,0,0,43124576,58668852,,8263128,8609784,12835592,13416072,,18867952,17431776,11249968,11119156
985,78,909,0,0,43218292,58491164,,8253492,8687968,12796676,13480156,,18854936,17335084,11262732,11038412
986,72,909,0,0,43031960,58657372,,8287796,8532060,12770368,13441736,,18827824,17481220,11280520,11067808
987,51,909,0,0,42880900,58785432,,8279592,8624348,12794240,13182720,,18822732,17402796,11231468,11328436
988,110,0,0,0,42927824,58655004,,8212448,8656800,12862168,13196408,,18867604,17339448,11155024,11292928
989,26,909,0,0,42957880,58605804,,8230372,8698472,12774644,13254392,,18864820,17297404,11216736,11226844
990,37,909,0,0,42885336,58669044,,8264864,8609716,12863816,13146940,,18827600,17395196,11122288,11323960
991,43,909,0,0,42928012,58585320,,8223316,8709696,13013920,12981080,,18854128,17294632,10972632,11463928
992,69,909,0,0,42834620,58635172,,8263388,8663776,12892484,13014972,,18799092,17318748,11084004,11433328
993,43,0,0,0,42658636,58750784,,8252476,8624652,12936116,12845392,,18815204,17340416,11014124,11581040
994,94,909,0,0,42596332,58810284,,8277328,8496764,12755560,13066680,,18786136,17487348,11183092,11353708
995,57,494,0,0,43149364,58221896,,8333412,8693160,12880472,13242320,,18732032,17285064,11039596,11165204
996,72,0,0,0,43127500,58175008,,8327324,8617888,12891300,13290988,,18734752,17342748,11032852,11064656
997,103,0,0,0,43217076,57989696,,8254920,8706100,12854988,13401068,,18785272,17252036,11001736,10950652
998,70,463,0,0,43346384,57732616,,8291708,8792404,12871080,13391192,,18736844,17142504,10967440,10885828
999,127,909,0,0,43694288,57184372,,8321456,8629232,12994328,13749272,,18678752,17281104,10751032,10473484
1000,80,0,0,0,43456368,57339376,,8316748,8706612,13054100,13378908,,18675972,17188040,10668452,10806912
1001,117,909,0,0,43736468,56839748,,8253672,8725456,12927988,13829352,,18712848,17157808,10724988,10244104
1002,13,909,0,0,43955504,56240828,,8341972,8838976,12960524,13814032,,18598396,17038708,10540308,10063416
1003,127,909,0,0,42751896,57114400,,8241712,8684708,12447292,13378184,,18681532,17153376,10870320,10409172
1004,6,909,0,0,42871488,56987184,,8368084,8689296,12404068,13410040,,18580900,17157356,10880872,10368056
1005,25,0,0,0,43231620,56528764,,8351288,8898996,12634816,13346520,,18581308,16916076,10628284,10403096
1006,41,909,0,0,43199604,56550036,,8389996,8914688,12451032,13443888,,18536876,16921864,10790752,10300544
1007,104,909,0,0,43362504,56277192,,8267744,8856884,12558108,13679768,,18650016,16950732,10642896,10033548
1008,6,909,0,0,43203204,56406544,,8260060,8862644,12608812,13471688,,18649876,16940896,10584864,10230908
1009,55,0,0,0,43533812,56002824,,8286972,8933016,12751244,13562580,,18621772,16855804,10428896,10096352
1010,66,909,0,0,43844192,55577844,,8385000,8826876,12877712,13754604,,18502800,16923552,10263592,9887900
1011,6,909,0,0,43827256,55565168,,8345988,8810112,12980280,13690876,,18524860,16970416,10122084,9947808
1012,5,909,0,0,43615792,55780232,,8361084,8797180,12774212,13683316,,18505628,16974764,10361296,9938544
1013,87,909,0,0,43691048,55626176,,8340880,8891064,12859204,13599900,,18519744,16857536,10237260,10011636
1014,43,909,0,0,43775348,55565236,,8358784,8869644,12825884,13721036,,18503336,16894924,10270828,9896148
1015,33,0,0,0,43694592,55588420,,8361256,8747148,12805992,13780196,,18497560,17009716,10286012,9795132
1016,52,0,0,0,43719276,55546932,,8390584,8827016,12704176,13797500,,18466964,16934308,10350068,9795592
1017,37,908,0,0,43774108,55448992,,8342060,8812940,12695728,13923380,,18505136,16928092,10365640,9650124
1018,87,908,0,0,44000652,55205156,,8389408,8890908,12902072,13818264,,18460060,16858316,10143032,9743748
1019,114,909,0,0,43857420,55247976,,8332024,8870800,12778216,13876380,,18490772,16866208,10237032,9653964
1020,138,909,0,0,44097680,54948236,,8410184,8885808,13011468,13790220,,18432288,16822296,9973532,9720120
1021,101,909,0,0,43942980,55080260,,8427652,8709920,12925228,13880180,,18402008,16999832,10060344,9618076
1022,52,909,0,0,43985208,54995192,,8363960,8845344,13079468,13696436,,18440436,16875580,9881020,9798156
1023,110,909,0,0,44419448,54378292,,8353612,8936384,13096656,14032796,,18444028,16754260,9799192,9380812
1024,15,909,0,0,44563412,54096548,,8405580,8934668,13302856,13920308,,18364792,16735728,9548068,9447960
1025,13,0,0,0,44564912,53963160,,8350840,8961636,13142416,14110020,,18409596,16694672,9650420,9208472
1026,51,0,0,0,44345264,54029344,,8370768,8927328,13364036,13683132,,18361092,16703348,9382736,9582168
1027,79,0,0,0,44604684,53719196,,8337300,8953488,13210588,14103308,,18389456,16658408,9533472,9137860
1028,149,909,0,0,44579452,55422232,,8359472,9020552,12924868,14274560,,18354116,16600068,10708448,9759600
1029,52,0,0,0,44360104,55426536,,8464792,8898236,12865952,14131124,,18223464,16706996,10599108,9896968
1030,96,456,0,0,43838224,55934800,,8412900,8842712,12811496,13771116,,18281176,16762312,10634236,10257076
1031,32,909,0,0,43514620,56179612,,8386556,8754760,12636368,13736936,,18301008,16821412,10804336,10252856
1032,64,0,0,0,43506152,56131420,,8431980,8841800,12620192,13612180,,18223296,16742096,10787120,10378908
1033,51,909,0,0,43772256,55850964,,8437612,8926220,12458528,13949896,,18234688,16656492,10946388,10013396
1034,113,909,0,0,44047072,55470012,,8375148,8993192,12708308,13970424,,18274792,16579904,10646724,9968592
1035,14,909,0,0,43970632,55569928,,8421016,8925724,12708588,13915304,,18224596,16633196,10668876,10043260
1036,115,456,0,0,44034144,55430848,,8448608,8941344,12723748,13920444,,18199968,16606776,10628760,9995344
1037,20,909,0,0,43951728,55528220,,8449248,8862160,12773144,13867176,,18200936,16709516,10566532,10051236
1038,125,909,0,0,43638856,55685768,,8414832,8811996,12626432,13785596,,18206308,16708980,10672808,10097672
1039,105,909,0,0,43866672,55435348,,8400548,8985840,12658236,13822048,,18222924,16547264,10623748,10041412
1040,65,909,0,0,44465136,54790072,,8478896,8961740,12997600,14026900,,18134904,16563352,10263480,9828336
1041,69,909,0,0,44080900,55117516,,8442892,8941752,12740012,13956244,,18161440,16570128,10515880,9870068
1042,42,909,0,0,44243732,54923700,,8450508,8915812,12799564,14077848,,18147864,16596260,10441240,9738336
1043,46,909,0,0,44414616,54757240,,8479824,8936692,12876772,14121328,,18115896,16587504,10350292,9703548
1044,27,909,0,0,44335616,54800168,,8444972,8936196,12875160,14079288,,18162976,16567512,10338544,9731136
1045,48,909,0,0,44280524,54827100,,8401492,8904556,12945708,14028768,,18209732,16591264,10248712,9777392
1046,107,909,0,0,43694928,55324872,,8428332,8759564,12788156,13718876,,18159136,16723324,10394524,10047888
1047,84,909,0,0,43907256,55091676,,8489844,8720456,12892048,13804908,,18096640,16773780,10270076,9951180
1048,118,909,0,0,44266168,54634640,,8439952,8781032,13105492,13939692,,18123784,16685984,10036224,9788648
1049,13,909,0,0,44337232,54570972,,8443756,8793300,13104044,13996132,,18122932,16688472,10028948,9730620
1050,60,909,0,0,44225088,54626228,,8452308,8794432,12951600,14026748,,18110096,16665340,10164476,9686316
1051,69,909,0,0,44449536,54354964,,8514916,8881076,12997892,14055652,,18045784,16585176,10087008,9636996
1052,16,909,0,0,44357976,54418856,,8474228,8810604,13139524,13933620,,18086808,16640812,9942180,9749056
1053,163,909,0,0,44589384,54067732,,8439892,8981852,13034084,14133556,,18088692,16452272,10017104,9509664
1054,10,909,0,0,44667968,54059424,,8513516,8963216,13037892,14153344,,18043080,16500856,10004576,9510912
1055,85,455,0,0,44769340,53856620,,8499176,8997724,13193508,14078932,,18015076,16436092,9836288,9569164
1056,127,909,0,0,44705784,53829636,,8518496,9002100,13081752,14103436,,17985792,16428248,9915660,9499936
1057,9,908,0,1,44546712,54023164,,8489268,8944108,13018196,14095140,,18041212,16500024,9968508,9513420
1058,64,908,0,1,44710524,53801216,,8477772,8985796,13047456,14199500,,18041668,16438936,9921636,9398976
1059,43,0,0,0,44883316,53566748,,8409736,9064996,13253976,14154608,,18104104,16367384,9679424,9415836
1060,22,908,0,0,44677840,53711232,,8466100,8968964,13161396,14081380,,18039708,16442600,9755100,9473824
1061,59,908,0,0,44536244,53828176,,8373760,9009320,13107400,14045764,,18137304,16402612,9783584,9504676
1062,9,908,0,0,44677512,53654412,,8483052,8970476,13136736,14087248,,18014588,16420716,9766864,9452244
1063,248,0,0,0,44628764,53570132,,8500144,9038128,12912420,14178072,,17992596,16338476,9933272,9305788
1064,6,909,0,0,44731532,53416204,,8461980,9068072,13019568,14181912,,18016928,16311412,9810920,9276944
1065,22,909,0,0,44841108,53346536,,8533656,9058736,13124036,14124680,,17940844,16338612,9707796,9359284
1066,75,908,0,0,44654584,53467184,,8470400,8902964,13025856,14255364,,18015216,16486588,9784780,9180600
1067,139,430,0,0,44545588,53419804,,8478748,8929316,13101504,14036020,,17988060,16429668,9661716,9340360
1068,57,0,0,0,45039496,52927984,,8537712,8974580,13237860,14289344,,17917992,16391352,9521608,9097032
1069,11,909,0,0,44983144,52974228,,8549576,8972424,13199880,14261264,,17913792,16385996,9562684,9111756
1070,84,0,0,0,45077792,52765592,,8514136,8879992,13386160,14297504,,17924528,16467140,9313916,9060008
1071,137,909,0,0,44527392,52830496,,8481788,9020016,13036832,13988756,,17955336,16310748,9444292,9120120
1072,80,864,0,0,44520704,52651056,,8569720,9086276,12836092,14028616,,17839512,16223608,9587012,9000924
1073,7,909,0,0,44400752,52804672,,8496980,9026208,12788320,14089244,,17916860,16319148,9618160,8950504
1074,140,0,0,0,44277580,52833556,,8533224,9070536,12805336,13868484,,17884640,16232648,9581932,9134336
1075,160,0,0,0,44364676,52704952,,8404468,9035840,12933580,13990788,,18008132,16271536,9420988,9004296
1076,162,909,0,0,44347556,52571236,,8374936,9091024,12946696,13934900,,18007696,16190340,9362916,9010284
1077,58,909,0,0,44000248,52901480,,8302764,8869404,12862900,13965180,,18090352,16419112,9431612,8960404
1078,125,909,0,0,44335540,52519236,,8319132,9128204,13031776,13856428,,18061752,16164084,9247336,9046064
1079,59,909,0,0,44255304,52527680,,8336320,9165688,12872640,13880656,,18035912,16090312,9388192,9013264
1080,34,909,0,0,44432116,52350460,,8361028,9212808,13019448,13838832,,17996416,16056684,9230832,9066528
1081,83,864,0,0,44553712,52200900,,8365552,9163896,13037872,13986392,,17997648,16095924,9205716,8901612
1082,48,909,0,0,44043824,52681960,,8329952,9104724,12930996,13678152,,18018696,16154184,9306640,9202440
1083,122,909,0,0,44349904,52297620,,8320020,9070052,13038132,13921700,,18029456,16166024,9167272,8934868
1084,22,909,0,0,44269936,52329584,,8415120,9067232,12930316,13857268,,17929332,16166136,9243332,8990784
1085,11,909,0,0,44389572,52245960,,8450856,9084780,12997736,13856200,,17888420,16171500,9191660,8994380
1086,125,909,0,0,44448544,52071288,,8495784,9085912,13102500,13764348,,17839020,16135920,9043640,9052708
1087,7,909,0,0,44392184,52153536,,8473960,9067760,12937140,13913324,,17852196,16173592,9230952,8896796
1088,70,908,0,1,44536660,51934424,,8468632,9073544,13075736,13918748,,17876180,16131568,9056836,8869840
1089,110,908,0,0,44871668,51526780,,8504168,9078120,13237916,14051464,,17823228,16122144,8867536,8713872
1090,75,908,0,0,44857404,51522604,,8562212,9121044,13097796,14076352,,17744068,16094836,9005588,8678112
1091,78,909,0,0,44806532,51487480,,8470220,9077036,13140880,14118396,,17820404,16109812,8942996,8614268
1092,10,909,0,0,44934444,51401008,,8482688,9023828,13292728,14135200,,17826296,16178256,8794892,8601564
1093,16,0,0,0,44872572,51436124,,8477204,9091412,13188080,14115876,,17827716,16115728,8882380,8610300
1094,153,909,0,0,45486056,50499836,,8656460,9176044,13406784,14246768,,17609008,15976708,8558624,8355496
1095,15,909,0,0,45323484,50417472,,8519596,9219888,13172560,14411440,,17713896,15886560,8710060,8106956
1096,12,909,0,0,45225056,50368624,,8617296,9097840,13224420,14285500,,17592144,16009812,8602680,8163988
1097,136,909,0,0,45237108,51851732,,8677292,9124976,13186116,14248724,,17516240,15946636,9462268,8926588
1098,40,909,0,0,45246460,51641636,,8655412,9242740,13141332,14206976,,17485624,15802696,9421368,8931948
1099,39,908,0,0,45093788,51765216,,8651172,9180152,13189288,14073176,,17506424,15856904,9372280,9029608
1100,45,908,0,0,45104572,51666316,,8660912,9188028,13165232,14090400,,17482720,15847780,9339960,8995856
1101,48,909,0,0,45120468,51577816,,8701244,9272296,13147516,13999412,,17409704,15745752,9360516,9061844
1102,51,909,0,0,44882244,51702588,,8669404,9176516,13219280,13817044,,17440096,15826760,9238412,9197320
1103,79,909,0,0,45156664,51324264,,8743816,9181872,13345040,13885936,,17371492,15802600,9061196,9088976
1104,96,908,0,0,45705472,50665988,,8822524,9276012,13545436,14061500,,17270544,15679792,8835248,8880404
1105,98,909,0,0,45485404,50836684,,8789276,9272148,13369708,14054272,,17284628,15692892,8981452,8877712
1106,9,909,0,0,45463376,50824600,,8787936,9186448,13359228,14129764,,17269360,15770948,8995072,8789220
1107,10,909,0,0,45499168,50766020,,8789260,9248080,13359556,14102272,,17284540,15692056,8983072,8806352
1108,87,909,0,0,45727272,50484220,,8795928,9283040,13516516,14131788,,17268896,15642684,8802564,8770076
1109,54,909,0,0,45269824,50903820,,8694528,9222780,13214940,14137576,,17360692,15712088,9090824,8740216
1110,85,909,0,0,45459712,50658600,,8720044,9166884,13401300,14171484,,17326844,15766480,8881448,8683828
1111,90,0,0,0,45504688,50550392,,8755324,9225744,13358496,14165124,,17286244,15690400,8901704,8672044
1112,184,826,0,0,45456952,50496276,,8804348,9235876,13167692,14249036,,17229724,15670228,9067716,8528608
1113,10,909,0,0,45607216,50362172,,8753316,9183504,13364524,14305872,,17266336,15735180,8870748,8489908
1114,44,0,0,0,45171068,50754796,,8760848,9087792,13155576,14166852,,17249104,15816924,9074528,8614240
1115,99,909,0,0,45627872,50100444,,8788828,9282956,13394240,14161848,,17215712,15594752,8753124,8536856
1116,136,403,0,0,45571096,49963164,,8797276,9104152,13406224,14263444,,17172876,15745852,8672176,8372260
1117,102,908,0,1,45856928,49612208,,8726336,9286328,13607092,14237172,,17237876,15558292,8435136,8380904
1118,106,909,0,0,45989884,49312484,,8811228,9275080,13617584,14285992,,17126336,15566480,8341376,8278292
1119,74,909,0,0,45829076,49349356,,8844520,9365260,13459560,14159736,,17088104,15459468,8438724,8363060
1120,68,0,0,0,45595304,49005848,,8821944,9406980,13280036,14086344,,17105356,15388044,8385064,8127384
1121,50,909,0,0,44903752,49564360,,8817236,9290724,13102760,13693032,,17070948,15510468,8483296,8499648
1122,81,816,0,0,45098832,49218296,,8779844,9365316,13036036,13917636,,17107344,15401076,8483212,8226664
1123,17,909,0,0,45456964,48776232,,8858676,9368696,13449160,13780432,,17021796,15387692,8037884,8328860
1124,25,909,0,0,45076984,49154668,,8805908,9245496,13149868,13875712,,17064348,15527936,8333524,8228860
1125,42,909,0,0,45268796,48899552,,8836608,9258868,13182512,13990808,,17015672,15492084,8288488,8103308
1126,6,909,0,0,45569208,48611236,,8798680,9412196,13348776,14009556,,17062908,15343040,8118552,8086736
1127,5,909,0,0,45256140,48936416,,8806384,9372960,13356128,13720668,,17081100,15360260,8111356,8383700
1128,6,909,0,0,45493500,48637068,,8786592,9365332,13482948,13858628,,17074104,15366932,7969320,8226712
1129,5,909,0,0,45345088,48786208,,8842552,9311640,13467248,13723648,,17021832,15422872,7982924,8358580
1130,124,909,0,0,45311708,48775244,,8819732,9323232,13229096,13939648,,17036840,15421388,8198104,8118912
1131,72,0,0,0,45567604,48500028,,8798984,9373184,13221276,14174160,,17046916,15362636,8203560,7886916
1132,70,0,0,0,45596144,48420208,,8757340,9384064,13260920,14193820,,17099364,15326244,8135160,7859440
1133,234,908,0,0,45124572,48733196,,8866680,9320304,13265504,13672084,,16968860,15368324,8080208,8315804
1134,19,908,0,0,45585048,48243496,,8849456,9382816,13433560,13919216,,16944524,15305636,7912352,8080984
1135,128,908,0,0,45568288,48219540,,8832276,9383456,13416624,13935932,,16983076,15300768,7884268,8051428
1136,14,0,0,0,45081108,48688924,,8794988,9435152,13223468,13627500,,17015876,15236456,8089868,8346724
1137,100,909,0,0,45289316,48408588,,8942992,9305896,13319168,13721260,,16862264,15348024,7949252,8249048
1138,4,909,0,0,45370324,48306944,,8870504,9366668,13487088,13646064,,16928568,15283964,7806528,8287884
1139,10,909,0,0,45451004,48268160,,8818352,9289592,13525180,13817880,,16978868,15389832,7764824,8134636
1140,11,908,0,1,45516540,48159340,,8832124,9341856,13591132,13751428,,16958144,15314552,7696004,8190640
1141,133,390,0,0,45488548,48169460,,8830888,9349180,13480284,13828196,,16968808,15329960,7781808,8088884
1142,62,908,0,0,45527176,48050184,,8867308,9353420,13488992,13817456,,16922512,15299828,7750048,8077796
1143,94,909,0,0,45458976,48061692,,8858552,9315924,13351596,13932904,,16929180,15325580,7867152,7939780
1144,5,909,0,0,45591556,47927984,,8822648,9422736,13410372,13935800,,16958348,15225028,7802812,7941796
1145,59,909,0,0,45472060,48016428,,8809600,9467920,13558904,13635636,,16951136,15168908,7647648,8248736
1146,35,909,0,0,45451732,47962476,,8788532,9367024,13520520,13775656,,16979408,15268972,7649648,8064448
1147,41,909,0,0,45554220,47761560,,8878176,9284576,13434360,13957108,,16873820,15302040,7719628,7866072
1148,64,909,0,0,45893356,47435144,,8822828,9393672,13609632,14067224,,16926500,15217012,7534480,7757152
1149,7,909,0,0,45780456,47504696,,8803264,9325872,13553024,14098296,,16939940,15281736,7586316,7696704
1150,6,909,0,0,46104576,47156496,,8860796,9467828,13665848,14110104,,16883476,15132080,7448504,7692436
1151,10,909,0,0,46150520,47078632,,8923544,9433428,13668384,14125164,,16803792,15163220,7436712,7674908
1152,68,909,0,0,45870680,47359520,,8876216,9259708,13681256,14053500,,16855880,15336828,7434980,7731832
