Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
193,0,84,42,0,42,0,102385904,7044752,37929092,5400,97066720,,25234032,25593880,28993608,22564384,,3939460,2403652,385640,316000,,11685216,11360580,7529960,7353336,,1988,1988,644,780,,24277904,25471692,23709208,23607916
196,0,85,41,0,43,0,101913120,7497924,38381752,5400,96559768,,24762544,25588668,28999608,22562300,,4399168,2406384,385680,306692,,12143996,11363344,7530104,7344308,,1988,1988,644,780,,23770560,25471712,23709288,23608208
198,0,86,41,0,44,0,101594432,7786312,38669880,5400,96246212,,25029004,25004876,28997332,22563220,,4112396,2996588,384832,292496,,11857704,11952632,7529324,7330220,,1988,1988,644,780,,24041592,24886840,23709400,23608380
200,1,87,40,0,45,0,101939332,7406592,38295296,5400,96547748,,25075316,25288196,29011216,22564604,,4059080,2686596,363048,297868,,11804556,11646968,7508020,7335752,,1988,1988,644,780,,24095660,25133772,23709836,23608480
203,0,88,41,0,46,0,102163504,7177396,38068416,5400,96798780,,25252092,25354728,28991840,22564844,,3897472,2601312,380016,298596,,11644720,11561908,7525160,7336628,,1988,1988,644,780,,24270976,25209192,23709992,23608620
205,0,89,41,0,47,0,102379328,6976576,37869884,5400,96988416,,25259544,25542896,29011476,22565412,,3887688,2433492,364136,291260,,11634960,11395584,7509556,7329784,,1988,1988,644,780,,24277944,25391004,23710320,23609148
207,1,90,42,0,48,0,102380512,7000140,37895980,5400,96999000,,25259388,25545204,29008724,22567196,,3892972,2428480,383392,295296,,11640252,11390596,7531020,7334112,,1988,1988,644,780,,24278148,25398984,23712472,23609396
210,0,91,42,0,49,0,102470948,6892752,37789212,5400,97076384,,25258516,25621468,29004564,22586400,,3891836,2349444,363500,287972,,11639124,11311584,7511320,7327184,,1988,1988,644,780,,24278156,25475756,23712664,23609808
212,0,92,42,0,50,0,102452740,6906720,37803832,5400,97077204,,25259236,25621048,29004680,22567776,,3890072,2349276,358872,308500,,11637376,11311596,7506956,7347904,,1988,1988,644,780,,24278176,25476088,23712932,23610008
214,1,93,42,0,51,0,102425596,6920620,37817960,5400,97077424,,25256972,25595372,29006452,22566800,,3887860,2376652,365128,290980,,11635184,11338976,7513292,7330508,,1988,1988,644,780,,24278196,25476092,23713028,23610108
217,0,94,41,0,52,0,98816448,10575492,41472448,5400,93492516,,25255692,25595476,28513384,19451896,,3888364,2373656,869540,3443932,,11635704,11335996,8017500,10483248,,1988,1988,644,780,,24278208,25476108,23185180,20553020
219,0,95,39,0,53,0,100019672,9357604,40264492,5400,94590416,,25253444,25609140,28754116,20402972,,3887216,2359504,636000,2474884,,11634564,11321868,7784464,9523596,,1988,1988,644,780,,24278216,25476112,23432972,21403116
222,0,96,39,0,54,0,100322876,8995388,39902548,5400,94908268,,25255920,25603088,28789108,20674760,,3883224,2355536,565444,2191184,,11630580,11317904,7714052,9240012,,1988,1988,644,780,,24278228,25476124,23472632,21681284
224,0,97,39,0,55,0,100472676,8861108,39770340,5400,95077232,,25250920,25588580,28907688,20725488,,3892176,2387384,462828,2118720,,11639548,11349764,7613300,9167728,,1988,1988,644,780,,24278240,25476128,23593956,21728908
226,0,98,40,0,56,0,100614988,8730648,39645532,5400,95209060,,25251764,25603248,28969252,20790724,,3899100,2376820,395988,2058740,,11646484,11339216,7546780,9113052,,1988,1988,644,780,,24278252,25476140,23656992,21797676
228,1,99,40,0,57,0,100874252,8497068,39414204,5400,95499400,,25252752,25606304,28933848,21081348,,3900564,2380760,438872,1776872,,11647964,11343168,7589820,8833252,,1988,1988,644,780,,24278276,25476156,23657260,22087708
