Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
113,0,38,36,2,0,0,46757672,54479092,82814544,8080,29558788,,10761712,12706480,12445844,10843636,,15370096,11753120,12189096,15166780,,21670664,19658524,19913672,21571684,,2020,2020,2020,2020,,6611268,8211052,8027352,6709116
116,0,39,38,1,0,0,47450920,53792296,82130284,8080,29559420,,11058420,12808256,12546880,11037364,,15076480,11646564,12097392,14971860,,21377140,19554220,19822168,21376756,,2020,2020,2020,2020,,6611292,8211480,8027520,6709128
119,0,40,39,1,0,0,48584712,52671880,81012556,8080,29560080,,11366396,13104496,12870472,11243348,,14760460,11358796,11776532,14776092,,21061140,19266744,19503644,21181028,,2020,2020,2020,2020,,6611292,8211644,8027988,6709156
122,0,41,40,0,1,0,49512768,51695092,80036684,8080,29560852,,11483912,13309608,13269972,11449276,,14639032,11147048,11350436,14558576,,20939892,19055076,19078132,20963584,,2020,2020,2020,2020,,6611516,8211752,8028424,6709160
125,0,42,41,1,0,0,50865612,50361200,78707532,8080,29561920,,11882168,13636360,13579092,11767992,,14238392,10820580,11048860,14253368,,20541392,18728932,18776768,20660440,,2020,2020,2020,2020,,6611712,8212092,8028624,6709492
129,0,43,42,1,0,0,51683932,49511968,77860720,8080,29562900,,12086852,13852460,13683172,12061448,,14037876,10595456,10935864,13942772,,20341012,18505824,18664016,20349868,,2020,2020,2020,2020,,6611728,8212804,8028856,6709512
132,0,44,43,1,0,0,52612728,48633008,76984772,8080,29563556,,12394668,14047260,13903852,12266948,,13730340,10411484,10725548,13765636,,20033492,18322628,18455884,20172768,,2020,2020,2020,2020,,6611752,8212984,8029296,6709524
135,1,45,44,1,0,0,53948196,47276524,75630996,8080,29564584,,12601244,14250104,14305528,12791320,,13522452,10206924,10322124,13225024,,19825640,18118260,18052744,19634352,,2020,2020,2020,2020,,6611772,8213180,8029568,6710064
139,0,46,45,1,0,0,54671368,46534852,74890360,8080,29565516,,12616332,14457692,14613796,12983548,,13520264,9988908,10004344,13021336,,19823632,17900572,17735436,19430720,,2020,2020,2020,2020,,6611916,8213496,8030028,6710076
142,0,47,46,1,0,0,55691464,45492744,73851648,8080,29566044,,12916904,14670788,14812424,13291348,,13203144,9766900,9813636,12709064,,19508416,17679856,17544868,19118508,,2020,2020,2020,2020,,6612048,8213764,8030148,6710084
145,0,48,47,1,0,0,56790940,44377760,72740044,8080,29566952,,13294224,14865548,15031304,13599864,,12821884,9584016,9567036,12404824,,19127180,17498040,17300520,18814304,,2020,2020,2020,2020,,6612084,8214116,8030644,6710108
148,1,49,48,1,0,0,57973508,43214876,71579624,8080,29567576,,13633528,15187396,15330856,13821728,,12476804,9259432,9296524,12182116,,18782136,17173724,17030128,18593636,,2020,2020,2020,2020,,6612096,8214352,8030756,6710372
152,0,50,49,1,0,0,59089632,42104128,70469656,8080,29568280,,13644500,15483000,15740224,14221908,,12475624,8962676,8874920,11790908,,18781072,16877128,16608968,18202488,,2020,2020,2020,2020,,6612248,8214452,8031196,6710384
155,0,51,50,1,0,0,60110676,41071504,69442128,8080,29569724,,13939424,15800108,15947208,14423936,,12185092,8625192,8666560,11594660,,18492788,16542124,16400820,18006396,,2020,2020,2020,2020,,6612640,8215172,8031368,6710544
158,1,52,51,1,0,0,61140552,40026064,68399904,8080,29570748,,14243988,16102696,16165368,14628500,,11859144,8347872,8436676,11382372,,18166960,16265380,16173416,17794148,,2020,2020,2020,2020,,6612664,8215512,8032016,6710556
